Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
00632R,元大台灣50反1,204,103,101,凱基-永康,2023-01-03,9278
00671R,富邦NASDAQ反1,100,0,100,凱基-永康,2023-01-03,9278
2618,長榮航,84,9,75,凱基-永康,2023-01-03,9278
1442,名軒,68,0,68,凱基-永康,2023-01-03,9278
8171,天宇,51,2,49,凱基-永康,2023-01-03,9278
2852,第一保,25,0,25,凱基-永康,2023-01-03,9278
2317,鴻海,26,5,21,凱基-永康,2023-01-03,9278
2615,萬海,38,21,17,凱基-永康,2023-01-03,9278
00878,國泰永續高股息,17,0,17,凱基-永康,2023-01-03,9278
00679B,元大美債20年,17,1,16,凱基-永康,2023-01-03,9278
1605,華新,21,5,16,凱基-永康,2023-01-03,9278
2349,錸德,15,0,15,凱基-永康,2023-01-03,9278
4130,健亞,11,0,11,凱基-永康,2023-01-03,9278
6570,維田,11,0,11,凱基-永康,2023-01-03,9278
2887,台新金,11,1,10,凱基-永康,2023-01-03,9278
2634,漢翔,12,2,10,凱基-永康,2023-01-03,9278
00664R,國泰臺灣加權反1,10,0,10,凱基-永康,2023-01-03,9278
3576,聯合再生,10,0,10,凱基-永康,2023-01-03,9278
4746,台耀,11,1,10,凱基-永康,2023-01-03,9278
8086,宏捷科,10,0,10,凱基-永康,2023-01-03,9278
2884,玉山金,20,11,9,凱基-永康,2023-01-03,9278
2883,凱基金,16,7,9,凱基-永康,2023-01-03,9278
00902,中信電池及儲能,7,0,7,凱基-永康,2023-01-03,9278
1701,中化,10,5,5,凱基-永康,2023-01-03,9278
2892,第一金,5,0,5,凱基-永康,2023-01-03,9278
00712,復華富時不動產,4,0,4,凱基-永康,2023-01-03,9278
1432,大魯閣,4,0,4,凱基-永康,2023-01-03,9278
1229,聯華,4,0,4,凱基-永康,2023-01-03,9278
00881,國泰台灣5G+,4,0,4,凱基-永康,2023-01-03,9278
2444,兆勁,6,2,4,凱基-永康,2023-01-03,9278
6282,康舒,3,0,3,凱基-永康,2023-01-03,9278
2609,陽明,7,4,3,凱基-永康,2023-01-03,9278
00900,富邦特選高股息30,3,0,3,凱基-永康,2023-01-03,9278
00631L,元大台灣50正2,3,0,3,凱基-永康,2023-01-03,9278
1760,寶齡富錦,3,0,3,凱基-永康,2023-01-03,9278
3027,盛達,4,1,3,凱基-永康,2023-01-03,9278
4532,瑞智,3,0,3,凱基-永康,2023-01-03,9278
4563,百德,4,1,3,凱基-永康,2023-01-03,9278
6202,盛群,3,0,3,凱基-永康,2023-01-03,9278
8935,邦泰,3,0,3,凱基-永康,2023-01-03,9278
2886,兆豐金,3,0,3,凱基-永康,2023-01-03,9278
5483,中美晶,4,2,2,凱基-永康,2023-01-03,9278
