Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
00706L,期元大S＆P日圓正2,285,42,243,元大-成功,2023-01-03,003900380039004c
00902,中信電池及儲能,169,10,159,元大-成功,2023-01-03,003900380039004c
00878,國泰永續高股息,65,2,63,元大-成功,2023-01-03,003900380039004c
4157,太景*-KY,62,0,62,元大-成功,2023-01-03,003900380039004c
2317,鴻海,79,29,50,元大-成功,2023-01-03,003900380039004c
00637L,元大滬深300正2,42,0,42,元大-成功,2023-01-03,003900380039004c
6244,茂迪,36,0,36,元大-成功,2023-01-03,003900380039004c
8234,新漢,70,37,33,元大-成功,2023-01-03,003900380039004c
00900,富邦特選高股息30,32,1,31,元大-成功,2023-01-03,003900380039004c
2615,萬海,86,57,29,元大-成功,2023-01-03,003900380039004c
2603,長榮,37,9,28,元大-成功,2023-01-03,003900380039004c
1605,華新,46,18,28,元大-成功,2023-01-03,003900380039004c
2882,國泰金,37,10,27,元大-成功,2023-01-03,003900380039004c
00720B,元大投資級公司債,22,0,22,元大-成功,2023-01-03,003900380039004c
00632R,元大台灣50反1,422,402,20,元大-成功,2023-01-03,003900380039004c
2609,陽明,24,5,19,元大-成功,2023-01-03,003900380039004c
2548,華固,17,0,17,元大-成功,2023-01-03,003900380039004c
2312,金寶,20,3,17,元大-成功,2023-01-03,003900380039004c
2605,新興,16,0,16,元大-成功,2023-01-03,003900380039004c
2489,瑞軒,15,0,15,元大-成功,2023-01-03,003900380039004c
2104,國際中橡,15,0,15,元大-成功,2023-01-03,003900380039004c
00680L,元大美債20正2,15,0,15,元大-成功,2023-01-03,003900380039004c
2330,台積電,20,5,15,元大-成功,2023-01-03,003900380039004c
9802,鈺齊-KY,14,0,14,元大-成功,2023-01-03,003900380039004c
9105,泰金寶-DR,13,0,13,元大-成功,2023-01-03,003900380039004c
4989,榮科,13,0,13,元大-成功,2023-01-03,003900380039004c
3515,華擎,19,7,12,元大-成功,2023-01-03,003900380039004c
4121,優盛,13,1,12,元大-成功,2023-01-03,003900380039004c
4746,台耀,22,10,12,元大-成功,2023-01-03,003900380039004c
6456,GIS-KY,11,0,11,元大-成功,2023-01-03,003900380039004c
2606,裕民,11,0,11,元大-成功,2023-01-03,003900380039004c
