Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
6147,頎邦,41,0,41,元大-虎尾,2023-01-03,003900380030006c
2317,鴻海,34,7,27,元大-虎尾,2023-01-03,003900380030006c
2605,新興,25,0,25,元大-虎尾,2023-01-03,003900380030006c
2023,燁輝,22,1,21,元大-虎尾,2023-01-03,003900380030006c
00679B,元大美債20年,20,0,20,元大-虎尾,2023-01-03,003900380030006c
2014,中鴻,23,3,20,元大-虎尾,2023-01-03,003900380030006c
2603,長榮,11,1,10,元大-虎尾,2023-01-03,003900380030006c
1760,寶齡富錦,12,2,10,元大-虎尾,2023-01-03,003900380030006c
3013,晟銘電,10,0,10,元大-虎尾,2023-01-03,003900380030006c
3714,富采,10,0,10,元大-虎尾,2023-01-03,003900380030006c
1584,精剛,9,0,9,元大-虎尾,2023-01-03,003900380030006c
00885,富邦越南,8,0,8,元大-虎尾,2023-01-03,003900380030006c
2399,映泰,9,1,8,元大-虎尾,2023-01-03,003900380030006c
4155,訊映,8,0,8,元大-虎尾,2023-01-03,003900380030006c
2408,南亞科,10,3,7,元大-虎尾,2023-01-03,003900380030006c
2369,菱生,7,0,7,元大-虎尾,2023-01-03,003900380030006c
5009,榮剛,8,1,7,元大-虎尾,2023-01-03,003900380030006c
1618,合機,6,0,6,元大-虎尾,2023-01-03,003900380030006c
2883,凱基金,8,2,6,元大-虎尾,2023-01-03,003900380030006c
2615,萬海,9,4,5,元大-虎尾,2023-01-03,003900380030006c
2731,雄獅,5,0,5,元大-虎尾,2023-01-03,003900380030006c
1810,和成,11,6,5,元大-虎尾,2023-01-03,003900380030006c
2606,裕民,5,0,5,元大-虎尾,2023-01-03,003900380030006c
3536,誠創,5,0,5,元大-虎尾,2023-01-03,003900380030006c
4167,松瑞藥,6,1,5,元大-虎尾,2023-01-03,003900380030006c
4768,晶呈科技,5,0,5,元大-虎尾,2023-01-03,003900380030006c
6118,建達,17,12,5,元大-虎尾,2023-01-03,003900380030006c
00881,國泰台灣5G+,4,0,4,元大-虎尾,2023-01-03,003900380030006c
00720B,元大投資級公司債,4,0,4,元大-虎尾,2023-01-03,003900380030006c
2607,榮運,4,0,4,元大-虎尾,2023-01-03,003900380030006c
3290,東浦,4,0,4,元大-虎尾,2023-01-03,003900380030006c
3708,上緯投控,5,1,4,元大-虎尾,2023-01-03,003900380030006c
5353,台林,4,0,4,元大-虎尾,2023-01-03,003900380030006c
6443,元晶,5,1,4,元大-虎尾,2023-01-03,003900380030006c
1795,美時,13,9,4,元大-虎尾,2023-01-03,003900380030006c
2884,玉山金,7,4,3,元大-虎尾,2023-01-03,003900380030006c
2609,陽明,8,5,3,元大-虎尾,2023-01-03,003900380030006c
6806,森崴能源,13,10,3,元大-虎尾,2023-01-03,003900380030006c
1529,樂事綠能,16,13,3,元大-虎尾,2023-01-03,003900380030006c
2007,燁興,5,2,3,元大-虎尾,2023-01-03,003900380030006c
2723,美食-KY,3,0,3,元大-虎尾,2023-01-03,003900380030006c
2890,永豐金,8,5,3,元大-虎尾,2023-01-03,003900380030006c
3682,亞太電,3,0,3,元大-虎尾,2023-01-03,003900380030006c
4111,濟生,3,0,3,元大-虎尾,2023-01-03,003900380030006c
4162,智擎,3,0,3,元大-虎尾,2023-01-03,003900380030006c
6111,大宇資,4,1,3,元大-虎尾,2023-01-03,003900380030006c
6221,晉泰,3,0,3,元大-虎尾,2023-01-03,003900380030006c
8028,昇陽半導體,3,0,3,元大-虎尾,2023-01-03,003900380030006c
8033,雷虎,7,4,3,元大-虎尾,2023-01-03,003900380030006c
8933,愛地雅,6,3,3,元大-虎尾,2023-01-03,003900380030006c
4979,華星光,73,22,51,元大-虎尾,2023-01-04,003900380030006c
6768,志強-KY,32,0,32,元大-虎尾,2023-01-04,003900380030006c
1909,榮成,31,5,26,元大-虎尾,2023-01-04,003900380030006c
2637,慧洋-KY,19,0,19,元大-虎尾,2023-01-04,003900380030006c
5351,鈺創,20,1,19,元大-虎尾,2023-01-04,003900380030006c
6244,茂迪,23,6,17,元大-虎尾,2023-01-04,003900380030006c
2324,仁寶,15,0,15,元大-虎尾,2023-01-04,003900380030006c
2303,聯電,16,3,13,元大-虎尾,2023-01-04,003900380030006c
1609,大亞,19,6,13,元大-虎尾,2023-01-04,003900380030006c
2884,玉山金,13,0,13,元大-虎尾,2023-01-04,003900380030006c
00715L,期街口布蘭特正2,12,0,12,元大-虎尾,2023-01-04,003900380030006c
2317,鴻海,13,2,11,元大-虎尾,2023-01-04,003900380030006c
2886,兆豐金,10,0,10,元大-虎尾,2023-01-04,003900380030006c
2359,所羅門,10,0,10,元大-虎尾,2023-01-04,003900380030006c
2605,新興,10,0,10,元大-虎尾,2023-01-04,003900380030006c
3536,誠創,10,0,10,元大-虎尾,2023-01-04,003900380030006c
8046,南電,24,16,8,元大-虎尾,2023-01-04,003900380030006c
00651R,復華香港反1,8,0,8,元大-虎尾,2023-01-04,003900380030006c
6274,台燿,10,2,8,元大-虎尾,2023-01-04,003900380030006c
1701,中化,19,12,7,元大-虎尾,2023-01-04,003900380030006c
2511,太子,7,0,7,元大-虎尾,2023-01-04,003900380030006c
6477,安集,9,2,7,元大-虎尾,2023-01-04,003900380030006c
2603,長榮,14,8,6,元大-虎尾,2023-01-04,003900380030006c
1736,喬山,6,0,6,元大-虎尾,2023-01-04,003900380030006c
3047,訊舟,10,4,6,元大-虎尾,2023-01-04,003900380030006c
00878,國泰永續高股息,7,1,6,元大-虎尾,2023-01-04,003900380030006c
1584,精剛,7,2,5,元大-虎尾,2023-01-04,003900380030006c
3189,景碩,5,0,5,元大-虎尾,2023-01-04,003900380030006c
4931,新盛力,155,150,5,元大-虎尾,2023-01-04,003900380030006c
6472,保瑞,5,0,5,元大-虎尾,2023-01-04,003900380030006c
910861,神州-DR,5,0,5,元大-虎尾,2023-01-04,003900380030006c
00895,富邦未來車,4,0,4,元大-虎尾,2023-01-04,003900380030006c
2033,佳大,4,0,4,元大-虎尾,2023-01-04,003900380030006c
2465,麗臺,8,4,4,元大-虎尾,2023-01-04,003900380030006c
3272,東碩,6,2,4,元大-虎尾,2023-01-04,003900380030006c
3704,合勤控,7,3,4,元大-虎尾,2023-01-04,003900380030006c
4106,雃博,4,0,4,元大-虎尾,2023-01-04,003900380030006c
6143,振曜,5,1,4,元大-虎尾,2023-01-04,003900380030006c
00679B,元大美債20年,4,0,4,元大-虎尾,2023-01-04,003900380030006c
1760,寶齡富錦,6,2,4,元大-虎尾,2023-01-04,003900380030006c
0050,元大台灣50,6,2,4,元大-虎尾,2023-01-04,003900380030006c
3037,欣興,8,5,3,元大-虎尾,2023-01-04,003900380030006c
2002,中鋼,3,0,3,元大-虎尾,2023-01-04,003900380030006c
00893,國泰智能電動車,3,0,3,元大-虎尾,2023-01-04,003900380030006c
00773B,中信優先金融債,3,0,3,元大-虎尾,2023-01-04,003900380030006c
2358,廷鑫,3,0,3,元大-虎尾,2023-01-04,003900380030006c
2606,裕民,6,3,3,元大-虎尾,2023-01-04,003900380030006c
2883,凱基金,5,2,3,元大-虎尾,2023-01-04,003900380030006c
3297,杭特,3,0,3,元大-虎尾,2023-01-04,003900380030006c
6153,嘉聯益,3,0,3,元大-虎尾,2023-01-04,003900380030006c
00715L,期街口布蘭特正2,152,0,152,元大-虎尾,2023-01-05,003900380030006c
3686,達能,103,0,103,元大-虎尾,2023-01-05,003900380030006c
1101,台泥,73,4,69,元大-虎尾,2023-01-05,003900380030006c
1785,光洋科,41,0,41,元大-虎尾,2023-01-05,003900380030006c
00632R,元大台灣50反1,27,0,27,元大-虎尾,2023-01-05,003900380030006c
2409,友達,27,0,27,元大-虎尾,2023-01-05,003900380030006c
2344,華邦電,40,15,25,元大-虎尾,2023-01-05,003900380030006c
2498,宏達電,110,86,24,元大-虎尾,2023-01-05,003900380030006c
1447,力鵬,20,0,20,元大-虎尾,2023-01-05,003900380030006c
2023,燁輝,20,0,20,元大-虎尾,2023-01-05,003900380030006c
8171,天宇,35,15,20,元大-虎尾,2023-01-05,003900380030006c
1529,樂事綠能,32,14,18,元大-虎尾,2023-01-05,003900380030006c
00679B,元大美債20年,17,0,17,元大-虎尾,2023-01-05,003900380030006c
1519,華城,31,16,15,元大-虎尾,2023-01-05,003900380030006c
2317,鴻海,17,4,13,元大-虎尾,2023-01-05,003900380030006c
2009,第一銅,14,2,12,元大-虎尾,2023-01-05,003900380030006c
2032,新鋼,88,76,12,元大-虎尾,2023-01-05,003900380030006c
3479,安勤,26,15,11,元大-虎尾,2023-01-05,003900380030006c
8049,晶采,10,0,10,元大-虎尾,2023-01-05,003900380030006c
00830,國泰費城半導體,10,1,9,元大-虎尾,2023-01-05,003900380030006c
5009,榮剛,10,1,9,元大-虎尾,2023-01-05,003900380030006c
2731,雄獅,21,12,9,元大-虎尾,2023-01-05,003900380030006c
1102,亞泥,8,0,8,元大-虎尾,2023-01-05,003900380030006c
1524,耿鼎,13,5,8,元大-虎尾,2023-01-05,003900380030006c
1605,華新,61,53,8,元大-虎尾,2023-01-05,003900380030006c
2006,東和鋼鐵,18,10,8,元大-虎尾,2023-01-05,003900380030006c
6266,泰詠,8,0,8,元大-虎尾,2023-01-05,003900380030006c
6274,台燿,8,1,7,元大-虎尾,2023-01-05,003900380030006c
2887,台新金,10,3,7,元大-虎尾,2023-01-05,003900380030006c
0050,元大台灣50,6,0,6,元大-虎尾,2023-01-05,003900380030006c
1314,中石化,10,4,6,元大-虎尾,2023-01-05,003900380030006c
8069,元太,19,13,6,元大-虎尾,2023-01-05,003900380030006c
1513,中興電,14,8,6,元大-虎尾,2023-01-05,003900380030006c
4162,智擎,6,1,5,元大-虎尾,2023-01-05,003900380030006c
1219,福壽,5,0,5,元大-虎尾,2023-01-05,003900380030006c
1815,富喬,7,2,5,元大-虎尾,2023-01-05,003900380030006c
3380,明泰,5,0,5,元大-虎尾,2023-01-05,003900380030006c
6589,台康生技,5,0,5,元大-虎尾,2023-01-05,003900380030006c
00638R,元大滬深300反1,4,0,4,元大-虎尾,2023-01-05,003900380030006c
00651R,復華香港反1,4,0,4,元大-虎尾,2023-01-05,003900380030006c
00905,FT臺灣Smart,4,0,4,元大-虎尾,2023-01-05,003900380030006c
1515,力山,4,0,4,元大-虎尾,2023-01-05,003900380030006c
2419,仲琦,5,1,4,元大-虎尾,2023-01-05,003900380030006c
2615,萬海,13,9,4,元大-虎尾,2023-01-05,003900380030006c
3027,盛達,8,4,4,元大-虎尾,2023-01-05,003900380030006c
3272,東碩,6,2,4,元大-虎尾,2023-01-05,003900380030006c
3669,圓展,4,0,4,元大-虎尾,2023-01-05,003900380030006c
4904,遠傳,4,0,4,元大-虎尾,2023-01-05,003900380030006c
