Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
00632R,元大台灣50反1,118,4,114,美好-富順,2023-01-03,003500320036004b
1101,台泥,56,3,53,美好-富順,2023-01-03,003500320036004b
3707,漢磊,40,1,39,美好-富順,2023-01-03,003500320036004b
9105,泰金寶-DR,21,0,21,美好-富順,2023-01-03,003500320036004b
00715L,期街口布蘭特正2,20,0,20,美好-富順,2023-01-03,003500320036004b
2489,瑞軒,20,0,20,美好-富順,2023-01-03,003500320036004b
8171,天宇,18,0,18,美好-富順,2023-01-03,003500320036004b
1605,華新,66,49,17,美好-富順,2023-01-03,003500320036004b
2634,漢翔,28,12,16,美好-富順,2023-01-03,003500320036004b
3682,亞太電,16,0,16,美好-富順,2023-01-03,003500320036004b
4566,時碩工業,16,0,16,美好-富順,2023-01-03,003500320036004b
4114,健喬,29,13,16,美好-富順,2023-01-03,003500320036004b
2317,鴻海,26,12,14,美好-富順,2023-01-03,003500320036004b
2609,陽明,32,18,14,美好-富順,2023-01-03,003500320036004b
2610,華航,24,11,13,美好-富順,2023-01-03,003500320036004b
2606,裕民,17,4,13,美好-富順,2023-01-03,003500320036004b
00878,國泰永續高股息,24,12,12,美好-富順,2023-01-03,003500320036004b
4743,合一,13,1,12,美好-富順,2023-01-03,003500320036004b
1514,亞力,14,2,12,美好-富順,2023-01-03,003500320036004b
1721,三晃,12,0,12,美好-富順,2023-01-03,003500320036004b
5014,建錩,17,6,11,美好-富順,2023-01-03,003500320036004b
1519,華城,35,24,11,美好-富順,2023-01-03,003500320036004b
4950,牧東,11,0,11,美好-富順,2023-01-03,003500320036004b
2601,益航,12,1,11,美好-富順,2023-01-03,003500320036004b
2615,萬海,22,11,11,美好-富順,2023-01-03,003500320036004b
3576,聯合再生,11,1,10,美好-富順,2023-01-03,003500320036004b
3499,環天科,10,0,10,美好-富順,2023-01-03,003500320036004b
2882,國泰金,14,4,10,美好-富順,2023-01-03,003500320036004b
2482,連宇,10,0,10,美好-富順,2023-01-03,003500320036004b
2611,志信,10,1,9,美好-富順,2023-01-03,003500320036004b
1718,中纖,9,0,9,美好-富順,2023-01-03,003500320036004b
1701,中化,16,7,9,美好-富順,2023-01-03,003500320036004b
6196,帆宣,10,1,9,美好-富順,2023-01-03,003500320036004b
3013,晟銘電,10,1,9,美好-富順,2023-01-03,003500320036004b
2890,永豐金,7,0,7,美好-富順,2023-01-03,003500320036004b
2504,國產,7,0,7,美好-富順,2023-01-03,003500320036004b
4130,健亞,7,1,6,美好-富順,2023-01-03,003500320036004b
4167,松瑞藥,6,0,6,美好-富順,2023-01-03,003500320036004b
3026,禾伸堂,7,1,6,美好-富順,2023-01-03,003500320036004b
2607,榮運,5,0,5,美好-富順,2023-01-03,003500320036004b
2457,飛宏,5,0,5,美好-富順,2023-01-03,003500320036004b
6451,訊芯-KY,5,0,5,美好-富順,2023-01-03,003500320036004b
1522,堤維西,5,0,5,美好-富順,2023-01-03,003500320036004b
3317,尼克森,6,1,5,美好-富順,2023-01-03,003500320036004b
3686,達能,5,0,5,美好-富順,2023-01-03,003500320036004b
6112,邁達特,5,0,5,美好-富順,2023-01-03,003500320036004b
6165,浪凡,5,0,5,美好-富順,2023-01-03,003500320036004b
3715,定穎投控,5,0,5,美好-富順,2023-01-03,003500320036004b
00900,富邦特選高股息30,5,0,5,美好-富順,2023-01-03,003500320036004b
3362,先進光,5,0,5,美好-富順,2023-01-03,003500320036004b
1513,中興電,905,49,856,美好-富順,2023-01-04,003500320036004b
1519,華城,217,32,185,美好-富順,2023-01-04,003500320036004b
1609,大亞,81,29,52,美好-富順,2023-01-04,003500320036004b
8069,元太,86,34,52,美好-富順,2023-01-04,003500320036004b
00715L,期街口布蘭特正2,40,0,40,美好-富順,2023-01-04,003500320036004b
2615,萬海,42,9,33,美好-富順,2023-01-04,003500320036004b
2007,燁興,32,0,32,美好-富順,2023-01-04,003500320036004b
00637L,元大滬深300正2,30,1,29,美好-富順,2023-01-04,003500320036004b
1217,愛之味,23,1,22,美好-富順,2023-01-04,003500320036004b
6235,華孚,26,4,22,美好-富順,2023-01-04,003500320036004b
2497,怡利電,21,0,21,美好-富順,2023-01-04,003500320036004b
5258,虹堡,21,1,20,美好-富順,2023-01-04,003500320036004b
4142,國光生,20,0,20,美好-富順,2023-01-04,003500320036004b
2002,中鋼,21,2,19,美好-富順,2023-01-04,003500320036004b
5353,台林,21,2,19,美好-富順,2023-01-04,003500320036004b
3499,環天科,19,0,19,美好-富順,2023-01-04,003500320036004b
4167,松瑞藥,28,9,19,美好-富順,2023-01-04,003500320036004b
0056,元大高股息,18,0,18,美好-富順,2023-01-04,003500320036004b
8046,南電,21,3,18,美好-富順,2023-01-04,003500320036004b
8028,昇陽半導體,19,1,18,美好-富順,2023-01-04,003500320036004b
2882,國泰金,21,4,17,美好-富順,2023-01-04,003500320036004b
3284,太普高,16,0,16,美好-富順,2023-01-04,003500320036004b
00893,國泰智能電動車,15,0,15,美好-富順,2023-01-04,003500320036004b
3062,建漢,15,0,15,美好-富順,2023-01-04,003500320036004b
6603,富強鑫,15,0,15,美好-富順,2023-01-04,003500320036004b
1529,樂事綠能,17,4,13,美好-富順,2023-01-04,003500320036004b
2406,國碩,13,1,12,美好-富順,2023-01-04,003500320036004b
3049,精金,12,0,12,美好-富順,2023-01-04,003500320036004b
4716,大立,12,0,12,美好-富順,2023-01-04,003500320036004b
2929,淘帝-KY,12,1,11,美好-富順,2023-01-04,003500320036004b
5907,大洋-KY,11,0,11,美好-富順,2023-01-04,003500320036004b
2601,益航,10,0,10,美好-富順,2023-01-04,003500320036004b
6461,益得,10,0,10,美好-富順,2023-01-04,003500320036004b
2328,廣宇,11,1,10,美好-富順,2023-01-04,003500320036004b
3149,正達,10,0,10,美好-富順,2023-01-04,003500320036004b
3189,景碩,10,1,9,美好-富順,2023-01-04,003500320036004b
2884,玉山金,9,0,9,美好-富順,2023-01-04,003500320036004b
5309,系統電,8,0,8,美好-富順,2023-01-04,003500320036004b
1810,和成,8,0,8,美好-富順,2023-01-04,003500320036004b
00706L,期元大S＆P日圓正2,8,0,8,美好-富順,2023-01-04,003500320036004b
1417,嘉裕,11,4,7,美好-富順,2023-01-04,003500320036004b
1732,毛寶,7,0,7,美好-富順,2023-01-04,003500320036004b
2331,精英,9,2,7,美好-富順,2023-01-04,003500320036004b
2867,三商壽,7,0,7,美好-富順,2023-01-04,003500320036004b
3552,同致,7,0,7,美好-富順,2023-01-04,003500320036004b
3558,神準,7,1,6,美好-富順,2023-01-04,003500320036004b
3504,揚明光,6,0,6,美好-富順,2023-01-04,003500320036004b
4736,泰博,6,0,6,美好-富順,2023-01-04,003500320036004b
4162,智擎,10,4,6,美好-富順,2023-01-04,003500320036004b
3686,達能,18,13,5,美好-富順,2023-01-04,003500320036004b
6285,啟��,68,0,68,美好-富順,2023-01-05,003500320036004b
2419,仲琦,89,33,56,美好-富順,2023-01-05,003500320036004b
00680L,元大美債20正2,50,0,50,美好-富順,2023-01-05,003500320036004b
1513,中興電,61,11,50,美好-富順,2023-01-05,003500320036004b
00679B,元大美債20年,48,0,48,美好-富順,2023-01-05,003500320036004b
6488,環球晶,46,6,40,美好-富順,2023-01-05,003500320036004b
00900,富邦特選高股息30,40,3,37,美好-富順,2023-01-05,003500320036004b
6288,聯嘉,30,0,30,美好-富順,2023-01-05,003500320036004b
1905,華紙,31,3,28,美好-富順,2023-01-05,003500320036004b
6603,富強鑫,23,0,23,美好-富順,2023-01-05,003500320036004b
2109,華豐,22,0,22,美好-富順,2023-01-05,003500320036004b
2406,國碩,22,0,22,美好-富順,2023-01-05,003500320036004b
2603,長榮,40,19,21,美好-富順,2023-01-05,003500320036004b
6443,元晶,23,2,21,美好-富順,2023-01-05,003500320036004b
2371,大同,30,10,20,美好-富順,2023-01-05,003500320036004b
4919,新唐,20,1,19,美好-富順,2023-01-05,003500320036004b
2352,佳世達,18,0,18,美好-富順,2023-01-05,003500320036004b
3704,合勤控,27,10,17,美好-富順,2023-01-05,003500320036004b
4167,松瑞藥,22,5,17,美好-富順,2023-01-05,003500320036004b
3545,敦泰,20,4,16,美好-富順,2023-01-05,003500320036004b
3013,晟銘電,22,6,16,美好-富順,2023-01-05,003500320036004b
00885,富邦越南,15,0,15,美好-富順,2023-01-05,003500320036004b
6806,森崴能源,13,0,13,美好-富順,2023-01-05,003500320036004b
6153,嘉聯益,12,0,12,美好-富順,2023-01-05,003500320036004b
2409,友達,12,0,12,美好-富順,2023-01-05,003500320036004b
3028,增你強,12,0,12,美好-富順,2023-01-05,003500320036004b
6226,光鼎,12,0,12,美好-富順,2023-01-05,003500320036004b
8046,南電,17,7,10,美好-富順,2023-01-05,003500320036004b
2023,燁輝,10,0,10,美好-富順,2023-01-05,003500320036004b
4121,優盛,10,0,10,美好-富順,2023-01-05,003500320036004b
2313,華通,12,2,10,美好-富順,2023-01-05,003500320036004b
2882,國泰金,15,6,9,美好-富順,2023-01-05,003500320036004b
1736,喬山,9,0,9,美好-富順,2023-01-05,003500320036004b
2412,中華電,9,0,9,美好-富順,2023-01-05,003500320036004b
2495,普安,11,3,8,美好-富順,2023-01-05,003500320036004b
2618,長榮航,14,6,8,美好-富順,2023-01-05,003500320036004b
6244,茂迪,9,1,8,美好-富順,2023-01-05,003500320036004b
00670L,富邦NASDAQ正2,8,0,8,美好-富順,2023-01-05,003500320036004b
8033,雷虎,19,11,8,美好-富順,2023-01-05,003500320036004b
2753,八方雲集,7,0,7,美好-富順,2023-01-05,003500320036004b
2482,連宇,8,1,7,美好-富順,2023-01-05,003500320036004b
6143,振曜,9,2,7,美好-富順,2023-01-05,003500320036004b
2605,新興,8,1,7,美好-富順,2023-01-05,003500320036004b
1605,華新,49,42,7,美好-富順,2023-01-05,003500320036004b
0056,元大高股息,8,1,7,美好-富順,2023-01-05,003500320036004b
6223,旺矽,7,1,6,美好-富順,2023-01-05,003500320036004b
2337,旺宏,30,24,6,美好-富順,2023-01-05,003500320036004b
1303,南亞,6,0,6,美好-富順,2023-01-05,003500320036004b
1504,東元,8,2,6,美好-富順,2023-01-05,003500320036004b
2609,陽明,18,12,6,美好-富順,2023-01-05,003500320036004b
3034,聯詠,157,9,148,美好-富順,2023-01-06,003500320036004b
6285,啟��,63,5,58,美好-富順,2023-01-06,003500320036004b
00893,國泰智能電動車,50,1,49,美好-富順,2023-01-06,003500320036004b
2886,兆豐金,37,0,37,美好-富順,2023-01-06,003500320036004b
9105,泰金寶-DR,35,0,35,美好-富順,2023-01-06,003500320036004b
00770,國泰北美科技,35,0,35,美好-富順,2023-01-06,003500320036004b
1217,愛之味,30,0,30,美好-富順,2023-01-06,003500320036004b
4966,譜瑞-KY,30,0,30,美好-富順,2023-01-06,003500320036004b
00719B,元大美債1-3,28,0,28,美好-富順,2023-01-06,003500320036004b
6139,亞翔,29,2,27,美好-富順,2023-01-06,003500320036004b
