Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
5426,振發,80,3,77,群益金鼎-嘉義,2023-01-03,003900310038004d
00637L,元大滬深300正2,131,66,65,群益金鼎-嘉義,2023-01-03,003900310038004d
1605,華新,175,127,48,群益金鼎-嘉義,2023-01-03,003900310038004d
00632R,元大台灣50反1,51,20,31,群益金鼎-嘉義,2023-01-03,003900310038004d
2105,正新,30,0,30,群益金鼎-嘉義,2023-01-03,003900310038004d
2317,鴻海,38,8,30,群益金鼎-嘉義,2023-01-03,003900310038004d
00878,國泰永續高股息,38,13,25,群益金鼎-嘉義,2023-01-03,003900310038004d
00679B,元大美債20年,23,0,23,群益金鼎-嘉義,2023-01-03,003900310038004d
00664R,國泰臺灣加權反1,30,10,20,群益金鼎-嘉義,2023-01-03,003900310038004d
1417,嘉裕,28,10,18,群益金鼎-嘉義,2023-01-03,003900310038004d
2609,陽明,16,1,15,群益金鼎-嘉義,2023-01-03,003900310038004d
00676R,富邦臺灣加權反1,15,0,15,群益金鼎-嘉義,2023-01-03,003900310038004d
1609,大亞,21,7,14,群益金鼎-嘉義,2023-01-03,003900310038004d
1319,東陽,17,4,13,群益金鼎-嘉義,2023-01-03,003900310038004d
00712,復華富時不動產,11,0,11,群益金鼎-嘉義,2023-01-03,003900310038004d
5536,聖暉*,10,0,10,群益金鼎-嘉義,2023-01-03,003900310038004d
4162,智擎,11,1,10,群益金鼎-嘉義,2023-01-03,003900310038004d
00882,中信中國高股息,30,20,10,群益金鼎-嘉義,2023-01-03,003900310038004d
6592A,和潤企業甲特,10,0,10,群益金鼎-嘉義,2023-01-03,003900310038004d
1701,中化,11,3,8,群益金鼎-嘉義,2023-01-03,003900310038004d
2615,萬海,18,10,8,群益金鼎-嘉義,2023-01-03,003900310038004d
4114,健喬,13,5,8,群益金鼎-嘉義,2023-01-03,003900310038004d
2892,第一金,8,0,8,群益金鼎-嘉義,2023-01-03,003900310038004d
2442,新美齊,7,0,7,群益金鼎-嘉義,2023-01-03,003900310038004d
1752,南光,16,9,7,群益金鼎-嘉義,2023-01-03,003900310038004d
3715,定穎投控,10,3,7,群益金鼎-嘉義,2023-01-03,003900310038004d
6213,聯茂,7,0,7,群益金鼎-嘉義,2023-01-03,003900310038004d
2603,長榮,9,3,6,群益金鼎-嘉義,2023-01-03,003900310038004d
4167,松瑞藥,8,2,6,群益金鼎-嘉義,2023-01-03,003900310038004d
2231,為升,8,2,6,群益金鼎-嘉義,2023-01-03,003900310038004d
4171,瑞基,16,10,6,群益金鼎-嘉義,2023-01-03,003900310038004d
2401,凌陽,5,0,5,群益金鼎-嘉義,2023-01-03,003900310038004d
2618,長榮航,12,7,5,群益金鼎-嘉義,2023-01-03,003900310038004d
1789,神隆,5,0,5,群益金鼎-嘉義,2023-01-03,003900310038004d
6591,動力-KY,5,0,5,群益金鼎-嘉義,2023-01-03,003900310038004d
00650L,復華香港正2,17,12,5,群益金鼎-嘉義,2023-01-03,003900310038004d
1815,富喬,5,0,5,群益金鼎-嘉義,2023-01-03,003900310038004d
1464,得力,5,0,5,群益金鼎-嘉義,2023-01-03,003900310038004d
2867,三商壽,5,0,5,群益金鼎-嘉義,2023-01-03,003900310038004d
2426,鼎元,5,0,5,群益金鼎-嘉義,2023-01-03,003900310038004d
1909,榮成,4,0,4,群益金鼎-嘉義,2023-01-03,003900310038004d
2547,日勝生,4,0,4,群益金鼎-嘉義,2023-01-03,003900310038004d
4736,泰博,4,0,4,群益金鼎-嘉義,2023-01-03,003900310038004d
5533,皇鼎,4,0,4,群益金鼎-嘉義,2023-01-03,003900310038004d
1584,精剛,4,0,4,群益金鼎-嘉義,2023-01-03,003900310038004d
4746,台耀,5,1,4,群益金鼎-嘉義,2023-01-03,003900310038004d
3013,晟銘電,4,0,4,群益金鼎-嘉義,2023-01-03,003900310038004d
2637,慧洋-KY,12,8,4,群益金鼎-嘉義,2023-01-03,003900310038004d
2505,國揚,4,0,4,群益金鼎-嘉義,2023-01-03,003900310038004d
2634,漢翔,6,2,4,群益金鼎-嘉義,2023-01-03,003900310038004d
2002,中鋼,47,0,47,群益金鼎-嘉義,2023-01-04,003900310038004d
0056,元大高股息,41,1,40,群益金鼎-嘉義,2023-01-04,003900310038004d
6603,富強鑫,36,0,36,群益金鼎-嘉義,2023-01-04,003900310038004d
8933,愛地雅,30,0,30,群益金鼎-嘉義,2023-01-04,003900310038004d
00900,富邦特選高股息30,34,5,29,群益金鼎-嘉義,2023-01-04,003900310038004d
5009,榮剛,25,0,25,群益金鼎-嘉義,2023-01-04,003900310038004d
00878,國泰永續高股息,26,2,24,群益金鼎-嘉義,2023-01-04,003900310038004d
5608,四維航,25,1,24,群益金鼎-嘉義,2023-01-04,003900310038004d
2897,王道銀行,20,0,20,群益金鼎-嘉義,2023-01-04,003900310038004d
4961,天鈺,23,4,19,群益金鼎-嘉義,2023-01-04,003900310038004d
2884,玉山金,18,1,17,群益金鼎-嘉義,2023-01-04,003900310038004d
2615,萬海,24,9,15,群益金鼎-嘉義,2023-01-04,003900310038004d
6806,森崴能源,18,3,15,群益金鼎-嘉義,2023-01-04,003900310038004d
2609,陽明,23,9,14,群益金鼎-嘉義,2023-01-04,003900310038004d
2498,宏達電,38,25,13,群益金鼎-嘉義,2023-01-04,003900310038004d
2317,鴻海,19,5,14,群益金鼎-嘉義,2023-01-04,003900310038004d
2603,長榮,15,3,12,群益金鼎-嘉義,2023-01-04,003900310038004d
2031,新光鋼,11,0,11,群益金鼎-嘉義,2023-01-04,003900310038004d
00881,國泰台灣5G+,11,0,11,群益金鼎-嘉義,2023-01-04,003900310038004d
1217,愛之味,11,0,11,群益金鼎-嘉義,2023-01-04,003900310038004d
8046,南電,10,0,10,群益金鼎-嘉義,2023-01-04,003900310038004d
2034,允強,10,0,10,群益金鼎-嘉義,2023-01-04,003900310038004d
3041,揚智,10,0,10,群益金鼎-嘉義,2023-01-04,003900310038004d
4979,華星光,10,0,10,群益金鼎-嘉義,2023-01-04,003900310038004d
00666R,富邦�琤肭磪齯�1,10,0,10,群益金鼎-嘉義,2023-01-04,003900310038004d
1709,和益,10,0,10,群益金鼎-嘉義,2023-01-04,003900310038004d
00633L,富邦上証正2,9,1,8,群益金鼎-嘉義,2023-01-04,003900310038004d
2465,麗臺,9,1,8,群益金鼎-嘉義,2023-01-04,003900310038004d
4747,強生,8,0,8,群益金鼎-嘉義,2023-01-04,003900310038004d
1795,美時,12,5,7,群益金鼎-嘉義,2023-01-04,003900310038004d
2368,金像電,11,4,7,群益金鼎-嘉義,2023-01-04,003900310038004d
6180,橘子,16,9,7,群益金鼎-嘉義,2023-01-04,003900310038004d
6190,萬泰科,6,0,6,群益金鼎-嘉義,2023-01-04,003900310038004d
3432,台端,5,0,5,群益金鼎-嘉義,2023-01-04,003900310038004d
6182,合晶,8,3,5,群益金鼎-嘉義,2023-01-04,003900310038004d
