Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
00878,國泰永續高股息,72,9,63,元大-莒光,2023-01-03,003900380031004c
1605,華新,98,55,43,元大-莒光,2023-01-03,003900380031004c
2317,鴻海,37,9,28,元大-莒光,2023-01-03,003900380031004c
1802,台玻,27,1,26,元大-莒光,2023-01-03,003900380031004c
2636,台驊控股,20,0,20,元大-莒光,2023-01-03,003900380031004c
3494,誠研,17,0,17,元大-莒光,2023-01-03,003900380031004c
4167,松瑞藥,23,7,16,元大-莒光,2023-01-03,003900380031004c
00637L,元大滬深300正2,15,1,14,元大-莒光,2023-01-03,003900380031004c
00631L,元大台灣50正2,13,0,13,元大-莒光,2023-01-03,003900380031004c
2609,陽明,22,9,13,元大-莒光,2023-01-03,003900380031004c
2731,雄獅,12,0,12,元大-莒光,2023-01-03,003900380031004c
2610,華航,16,4,12,元大-莒光,2023-01-03,003900380031004c
4121,優盛,13,2,11,元大-莒光,2023-01-03,003900380031004c
00683L,期元大美元指正2,10,0,10,元大-莒光,2023-01-03,003900380031004c
6443,元晶,19,9,10,元大-莒光,2023-01-03,003900380031004c
1732,毛寶,10,0,10,元大-莒光,2023-01-03,003900380031004c
2023,燁輝,12,2,10,元大-莒光,2023-01-03,003900380031004c
00673R,期元大S＆P原油反1,29,19,10,元大-莒光,2023-01-03,003900380031004c
1727,中華化,9,0,9,元大-莒光,2023-01-03,003900380031004c
00651R,復華香港反1,9,0,9,元大-莒光,2023-01-03,003900380031004c
4114,健喬,24,15,9,元大-莒光,2023-01-03,003900380031004c
2615,萬海,19,11,8,元大-莒光,2023-01-03,003900380031004c
3047,訊舟,10,2,8,元大-莒光,2023-01-03,003900380031004c
8341,日友,8,0,8,元大-莒光,2023-01-03,003900380031004c
6177,達麗,7,0,7,元大-莒光,2023-01-03,003900380031004c
2890,永豐金,7,0,7,元大-莒光,2023-01-03,003900380031004c
4760,勤凱,7,0,7,元大-莒光,2023-01-03,003900380031004c
4979,華星光,8,1,7,元大-莒光,2023-01-03,003900380031004c
2886,兆豐金,7,0,7,元大-莒光,2023-01-03,003900380031004c
1305,華夏,6,0,6,元大-莒光,2023-01-03,003900380031004c
1314,中石化,9,3,6,元大-莒光,2023-01-03,003900380031004c
8163,達方,5,0,5,元大-莒光,2023-01-03,003900380031004c
5608,四維航,5,0,5,元大-莒光,2023-01-03,003900380031004c
6578,達邦蛋白,5,0,5,元大-莒光,2023-01-03,003900380031004c
4174,浩鼎,5,0,5,元大-莒光,2023-01-03,003900380031004c
1304,台聚,5,0,5,元大-莒光,2023-01-03,003900380031004c
0050,元大台灣50,5,0,5,元大-莒光,2023-01-03,003900380031004c
2889,國票金,4,0,4,元大-莒光,2023-01-03,003900380031004c
2884,玉山金,4,0,4,元大-莒光,2023-01-03,003900380031004c
2009,第一銅,4,0,4,元大-莒光,2023-01-03,003900380031004c
3083,網龍,19,15,4,元大-莒光,2023-01-03,003900380031004c
2323,中環,4,0,4,元大-莒光,2023-01-03,003900380031004c
6235,華孚,9,5,4,元大-莒光,2023-01-03,003900380031004c
2419,仲琦,5,1,4,元大-莒光,2023-01-03,003900380031004c
2059,川湖,4,0,4,元大-莒光,2023-01-03,003900380031004c
6180,橘子,7,3,4,元大-莒光,2023-01-03,003900380031004c
2892,第一金,11,7,4,元大-莒光,2023-01-03,003900380031004c
00679B,元大美債20年,3,0,3,元大-莒光,2023-01-03,003900380031004c
00712,復華富時不動產,3,0,3,元大-莒光,2023-01-03,003900380031004c
6233,旺玖,4,1,3,元大-莒光,2023-01-03,003900380031004c
8046,南電,110,8,102,元大-莒光,2023-01-04,003900380031004c
00671R,富邦NASDAQ反1,50,0,50,元大-莒光,2023-01-04,003900380031004c
2883B,凱基金乙特,50,0,50,元大-莒光,2023-01-04,003900380031004c
00679B,元大美債20年,37,0,37,元大-莒光,2023-01-04,003900380031004c
