Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
00715L,期街口布蘭特正2,1000,0,1000,國票-中港,2023-01-03,003700370039006d
2498,宏達電,29,6,23,國票-中港,2023-01-03,003700370039006d
00878,國泰永續高股息,21,0,21,國票-中港,2023-01-03,003700370039006d
5525,順天,20,0,20,國票-中港,2023-01-03,003700370039006d
1513,中興電,40,21,19,國票-中港,2023-01-03,003700370039006d
2886,兆豐金,12,0,12,國票-中港,2023-01-03,003700370039006d
1795,美時,13,3,10,國票-中港,2023-01-03,003700370039006d
00679B,元大美債20年,10,0,10,國票-中港,2023-01-03,003700370039006d
5009,榮剛,11,2,9,國票-中港,2023-01-03,003700370039006d
1605,華新,61,52,9,國票-中港,2023-01-03,003700370039006d
2014,中鴻,7,0,7,國票-中港,2023-01-03,003700370039006d
2359,所羅門,7,0,7,國票-中港,2023-01-03,003700370039006d
2609,陽明,8,1,7,國票-中港,2023-01-03,003700370039006d
3594,磐儀,7,0,7,國票-中港,2023-01-03,003700370039006d
1810,和成,7,1,6,國票-中港,2023-01-03,003700370039006d
6104,創惟,7,1,6,國票-中港,2023-01-03,003700370039006d
6109,亞元,6,0,6,國票-中港,2023-01-03,003700370039006d
2317,鴻海,5,0,5,國票-中港,2023-01-03,003700370039006d
2892,第一金,5,0,5,國票-中港,2023-01-03,003700370039006d
6425,易發,5,0,5,國票-中港,2023-01-03,003700370039006d
1762,中化生,4,0,4,國票-中港,2023-01-03,003700370039006d
2610,華航,4,0,4,國票-中港,2023-01-03,003700370039006d
2612,中航,5,1,4,國票-中港,2023-01-03,003700370039006d
6118,建達,7,3,4,國票-中港,2023-01-03,003700370039006d
2308,台達電,3,0,3,國票-中港,2023-01-03,003700370039006d
00637L,元大滬深300正2,5,2,3,國票-中港,2023-01-03,003700370039006d
2881,富邦金,3,0,3,國票-中港,2023-01-03,003700370039006d
3587,閎康,3,0,3,國票-中港,2023-01-03,003700370039006d
4979,華星光,3,0,3,國票-中港,2023-01-03,003700370039006d
9945,潤泰新,3,0,3,國票-中港,2023-01-03,003700370039006d
1720,生達,3,1,2,國票-中港,2023-01-03,003700370039006d
1711,永光,2,0,2,國票-中港,2023-01-03,003700370039006d
2009,第一銅,2,0,2,國票-中港,2023-01-03,003700370039006d
2027,大成鋼,3,1,2,國票-中港,2023-01-03,003700370039006d
2465,麗臺,2,0,2,國票-中港,2023-01-03,003700370039006d
2887,台新金,2,0,2,國票-中港,2023-01-03,003700370039006d
3092,鴻碩,2,0,2,國票-中港,2023-01-03,003700370039006d
3149,正達,2,0,2,國票-中港,2023-01-03,003700370039006d
3373,熱映,2,0,2,國票-中港,2023-01-03,003700370039006d
4105,東洋,3,1,2,國票-中港,2023-01-03,003700370039006d
4566,時碩工業,2,0,2,國票-中港,2023-01-03,003700370039006d
4746,台耀,4,2,2,國票-中港,2023-01-03,003700370039006d
6712,長聖,2,0,2,國票-中港,2023-01-03,003700370039006d
6719,力智,2,0,2,國票-中港,2023-01-03,003700370039006d
6756,威鋒電子,2,0,2,國票-中港,2023-01-03,003700370039006d
6768,志強-KY,2,0,2,國票-中港,2023-01-03,003700370039006d
8085,福華,2,0,2,國票-中港,2023-01-03,003700370039006d
2330,台積電,1,0,1,國票-中港,2023-01-03,003700370039006d
5483,中美晶,1,0,1,國票-中港,2023-01-03,003700370039006d
4114,健喬,3,2,1,國票-中港,2023-01-03,003700370039006d
5009,榮剛,200,3,197,國票-中港,2023-01-04,003700370039006d
2313,華通,71,0,71,國票-中港,2023-01-04,003700370039006d
1605,華新,96,37,59,國票-中港,2023-01-04,003700370039006d
1909,榮成,46,4,42,國票-中港,2023-01-04,003700370039006d
6488,環球晶,36,0,36,國票-中港,2023-01-04,003700370039006d
2498,宏達電,65,42,23,國票-中港,2023-01-04,003700370039006d
2482,連宇,22,0,22,國票-中港,2023-01-04,003700370039006d
6244,茂迪,29,7,22,國票-中港,2023-01-04,003700370039006d
1319,東陽,20,1,19,國票-中港,2023-01-04,003700370039006d
2408,南亞科,16,2,14,國票-中港,2023-01-04,003700370039006d
2317,鴻海,13,0,13,國票-中港,2023-01-04,003700370039006d
6441,廣錠,12,1,11,國票-中港,2023-01-04,003700370039006d
00715L,期街口布蘭特正2,10,0,10,國票-中港,2023-01-04,003700370039006d
2486,一詮,10,0,10,國票-中港,2023-01-04,003700370039006d
2409,友達,10,2,8,國票-中港,2023-01-04,003700370039006d
6109,亞元,8,0,8,國票-中港,2023-01-04,003700370039006d
2609,陽明,8,1,7,國票-中港,2023-01-04,003700370039006d
3162,精確,7,1,6,國票-中港,2023-01-04,003700370039006d
5608,四維航,6,0,6,國票-中港,2023-01-04,003700370039006d
1584,精剛,38,33,5,國票-中港,2023-01-04,003700370039006d
2719,燦星旅,5,0,5,國票-中港,2023-01-04,003700370039006d
3576,聯合再生,5,0,5,國票-中港,2023-01-04,003700370039006d
6425,易發,5,0,5,國票-中港,2023-01-04,003700370039006d
