Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
00878,國泰永續高股息,31,0,31,群益金鼎-建成,2023-01-03,003900310038004c
00651R,復華香港反1,28,0,28,群益金鼎-建成,2023-01-03,003900310038004c
2022,聚亨,20,3,17,群益金鼎-建成,2023-01-03,003900310038004c
2317,鴻海,23,8,15,群益金鼎-建成,2023-01-03,003900310038004c
3481,群創,14,2,12,群益金鼎-建成,2023-01-03,003900310038004c
2406,國碩,11,0,11,群益金鼎-建成,2023-01-03,003900310038004c
2891,中信金,10,0,10,群益金鼎-建成,2023-01-03,003900310038004c
2538,基泰,10,0,10,群益金鼎-建成,2023-01-03,003900310038004c
2890,永豐金,10,0,10,群益金鼎-建成,2023-01-03,003900310038004c
4121,優盛,10,0,10,群益金鼎-建成,2023-01-03,003900310038004c
00640L,富邦日本正2,9,0,9,群益金鼎-建成,2023-01-03,003900310038004c
00673R,期元大S＆P原油反1,9,0,9,群益金鼎-建成,2023-01-03,003900310038004c
2615,萬海,17,8,9,群益金鼎-建成,2023-01-03,003900310038004c
2851,中再保,13,5,8,群益金鼎-建成,2023-01-03,003900310038004c
3704,合勤控,17,9,8,群益金鼎-建成,2023-01-03,003900310038004c
2498,宏達電,17,10,7,群益金鼎-建成,2023-01-03,003900310038004c
2736,富野,7,0,7,群益金鼎-建成,2023-01-03,003900310038004c
3083,網龍,10,3,7,群益金鼎-建成,2023-01-03,003900310038004c
2201,裕隆,7,1,6,群益金鼎-建成,2023-01-03,003900310038004c
2402,毅嘉,12,6,6,群益金鼎-建成,2023-01-03,003900310038004c
3293,鈊象,6,0,6,群益金鼎-建成,2023-01-03,003900310038004c
3479,安勤,7,1,6,群益金鼎-建成,2023-01-03,003900310038004c
1457,宜進,5,0,5,群益金鼎-建成,2023-01-03,003900310038004c
1605,華新,9,4,5,群益金鼎-建成,2023-01-03,003900310038004c
2233,宇隆,5,0,5,群益金鼎-建成,2023-01-03,003900310038004c
2353,宏��,5,0,5,群益金鼎-建成,2023-01-03,003900310038004c
3508,位速,5,0,5,群益金鼎-建成,2023-01-03,003900310038004c
3576,聯合再生,5,0,5,群益金鼎-建成,2023-01-03,003900310038004c
4974,亞泰,5,0,5,群益金鼎-建成,2023-01-03,003900310038004c
1718,中纖,4,0,4,群益金鼎-建成,2023-01-03,003900310038004c
3231,緯創,5,1,4,群益金鼎-建成,2023-01-03,003900310038004c
1101,台泥,7,3,4,群益金鼎-建成,2023-01-03,003900310038004c
