Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
2886,兆豐金,51,0,51,元大-學甲,2023-01-03,003900380033004b
3576,聯合再生,60,20,40,元大-學甲,2023-01-03,003900380033004b
1110,東泥,20,0,20,元大-學甲,2023-01-03,003900380033004b
1336,台翰,20,0,20,元大-學甲,2023-01-03,003900380033004b
2399,映泰,19,0,19,元大-學甲,2023-01-03,003900380033004b
00878,國泰永續高股息,19,4,15,元大-學甲,2023-01-03,003900380033004b
0056,元大高股息,13,0,13,元大-學甲,2023-01-03,003900380033004b
6180,橘子,17,4,13,元大-學甲,2023-01-03,003900380033004b
3037,欣興,11,0,11,元大-學甲,2023-01-03,003900380033004b
6443,元晶,12,1,11,元大-學甲,2023-01-03,003900380033004b
1721,三晃,10,0,10,元大-學甲,2023-01-03,003900380033004b
2885,元大金,10,0,10,元大-學甲,2023-01-03,003900380033004b
3128,昇銳,10,0,10,元大-學甲,2023-01-03,003900380033004b
1514,亞力,10,0,10,元大-學甲,2023-01-03,003900380033004b
2317,鴻海,14,5,9,元大-學甲,2023-01-03,003900380033004b
5351,鈺創,11,3,8,元大-學甲,2023-01-03,003900380033004b
9105,泰金寶-DR,7,0,7,元大-學甲,2023-01-03,003900380033004b
2890,永豐金,6,0,6,元大-學甲,2023-01-03,003900380033004b
2609,陽明,11,6,5,元大-學甲,2023-01-03,003900380033004b
6111,大宇資,6,1,5,元大-學甲,2023-01-03,003900380033004b
1605,華新,11,7,4,元大-學甲,2023-01-03,003900380033004b
00673R,期元大S＆P原油反1,4,0,4,元大-學甲,2023-01-03,003900380033004b
5381,合正,4,0,4,元大-學甲,2023-01-03,003900380033004b
00637L,元大滬深300正2,34,31,3,元大-學甲,2023-01-03,003900380033004b
1432,大魯閣,3,0,3,元大-學甲,2023-01-03,003900380033004b
2069,運錩,3,0,3,元大-學甲,2023-01-03,003900380033004b
2321,東訊,3,0,3,元大-學甲,2023-01-03,003900380033004b
2453,凌群,3,0,3,元大-學甲,2023-01-03,003900380033004b
2613,中櫃,3,0,3,元大-學甲,2023-01-03,003900380033004b
4157,太景*-KY,3,0,3,元大-學甲,2023-01-03,003900380033004b
4167,松瑞藥,26,23,3,元大-學甲,2023-01-03,003900380033004b
6541,泰福-KY,3,0,3,元大-學甲,2023-01-03,003900380033004b
8033,雷虎,3,0,3,元大-學甲,2023-01-03,003900380033004b
9919,康那香,3,0,3,元大-學甲,2023-01-03,003900380033004b
1522,堤維西,2,0,2,元大-學甲,2023-01-03,003900380033004b
1440,南紡,2,0,2,元大-學甲,2023-01-03,003900380033004b
1504,東元,2,0,2,元大-學甲,2023-01-03,003900380033004b
1810,和成,3,1,2,元大-學甲,2023-01-03,003900380033004b
2358,廷鑫,2,0,2,元大-學甲,2023-01-03,003900380033004b
