Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
3576,聯合再生,60,0,60,國票-和平,2023-01-03,003700370039006a
2368,金像電,62,2,60,國票-和平,2023-01-03,003700370039006a
1605,華新,43,9,34,國票-和平,2023-01-03,003700370039006a
00637L,元大滬深300正2,70,50,20,國票-和平,2023-01-03,003700370039006a
2603,長榮,126,110,16,國票-和平,2023-01-03,003700370039006a
1609,大亞,16,1,15,國票-和平,2023-01-03,003700370039006a
1909,榮成,15,0,15,國票-和平,2023-01-03,003700370039006a
3479,安勤,18,3,15,國票-和平,2023-01-03,003700370039006a
2488,漢平,12,0,12,國票-和平,2023-01-03,003700370039006a
1513,中興電,27,15,12,國票-和平,2023-01-03,003700370039006a
2615,萬海,26,15,11,國票-和平,2023-01-03,003700370039006a
4171,瑞基,20,9,11,國票-和平,2023-01-03,003700370039006a
5009,榮剛,12,1,11,國票-和平,2023-01-03,003700370039006a
3236,千如,10,0,10,國票-和平,2023-01-03,003700370039006a
9919,康那香,10,0,10,國票-和平,2023-01-03,003700370039006a
1101,台泥,10,0,10,國票-和平,2023-01-03,003700370039006a
1519,華城,14,5,9,國票-和平,2023-01-03,003700370039006a
2376,技嘉,10,1,9,國票-和平,2023-01-03,003700370039006a
2484,希華,10,1,9,國票-和平,2023-01-03,003700370039006a
1560,中砂,7,0,7,國票-和平,2023-01-03,003700370039006a
6118,建達,9,2,7,國票-和平,2023-01-03,003700370039006a
1432,大魯閣,8,2,6,國票-和平,2023-01-03,003700370039006a
0056,元大高股息,6,0,6,國票-和平,2023-01-03,003700370039006a
3443,創意,5,0,5,國票-和平,2023-01-03,003700370039006a
1570,力肯,5,0,5,國票-和平,2023-01-03,003700370039006a
2606,裕民,5,0,5,國票-和平,2023-01-03,003700370039006a
2609,陽明,7,2,5,國票-和平,2023-01-03,003700370039006a
2614,東森,5,0,5,國票-和平,2023-01-03,003700370039006a
2912,統一超,5,0,5,國票-和平,2023-01-03,003700370039006a
3508,位速,5,0,5,國票-和平,2023-01-03,003700370039006a
4566,時碩工業,5,0,5,國票-和平,2023-01-03,003700370039006a
