Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
2867,三商壽,163,0,163,元富-西松,2023-01-03,003500390032006e
5512,力麒,89,0,89,元富-西松,2023-01-03,003500390032006e
6116,彩晶,72,0,72,元富-西松,2023-01-03,003500390032006e
1718,中纖,67,5,62,元富-西松,2023-01-03,003500390032006e
1710,東聯,39,0,39,元富-西松,2023-01-03,003500390032006e
2323,中環,50,20,30,元富-西松,2023-01-03,003500390032006e
1762,中化生,24,0,24,元富-西松,2023-01-03,003500390032006e
2358,廷鑫,24,0,24,元富-西松,2023-01-03,003500390032006e
00878,國泰永續高股息,28,4,24,元富-西松,2023-01-03,003500390032006e
6235,華孚,21,0,21,元富-西松,2023-01-03,003500390032006e
00632R,元大台灣50反1,20,0,20,元富-西松,2023-01-03,003500390032006e
3289,宜特,89,70,19,元富-西松,2023-01-03,003500390032006e
3027,盛達,197,179,18,元富-西松,2023-01-03,003500390032006e
8033,雷虎,55,39,16,元富-西松,2023-01-03,003500390032006e
2465,麗臺,26,13,13,元富-西松,2023-01-03,003500390032006e
4107,邦特,14,2,12,元富-西松,2023-01-03,003500390032006e
2201,裕隆,27,15,12,元富-西松,2023-01-03,003500390032006e
2409,友達,10,0,10,元富-西松,2023-01-03,003500390032006e
2007,燁興,10,0,10,元富-西松,2023-01-03,003500390032006e
4770,上品,10,0,10,元富-西松,2023-01-03,003500390032006e
5225,東科-KY,10,0,10,元富-西松,2023-01-03,003500390032006e
6691,洋基工程,10,0,10,元富-西松,2023-01-03,003500390032006e
6233,旺玖,22,12,10,元富-西松,2023-01-03,003500390032006e
6143,振曜,9,0,9,元富-西松,2023-01-03,003500390032006e
4128,中天,20,11,9,元富-西松,2023-01-03,003500390032006e
8476,台境*,12,3,9,元富-西松,2023-01-03,003500390032006e
6180,橘子,15,6,9,元富-西松,2023-01-03,003500390032006e
1514,亞力,8,0,8,元富-西松,2023-01-03,003500390032006e
6535,順藥,8,0,8,元富-西松,2023-01-03,003500390032006e
6245,立端,10,2,8,元富-西松,2023-01-03,003500390032006e
6741,91APP*-KY,10,3,7,元富-西松,2023-01-03,003500390032006e
1314,中石化,8,1,7,元富-西松,2023-01-03,003500390032006e
9958,世紀鋼,7,0,7,元富-西松,2023-01-03,003500390032006e
1605,華新,24,18,6,元富-西松,2023-01-03,003500390032006e
4747,強生,6,0,6,元富-西松,2023-01-03,003500390032006e
5009,榮剛,8,2,6,元富-西松,2023-01-03,003500390032006e
2615,萬海,88,83,5,元富-西松,2023-01-03,003500390032006e
3293,鈊象,5,0,5,元富-西松,2023-01-03,003500390032006e
8933,愛地雅,8,3,5,元富-西松,2023-01-03,003500390032006e
8358,金居,5,0,5,元富-西松,2023-01-03,003500390032006e
4961,天鈺,29,24,5,元富-西松,2023-01-03,003500390032006e
6214,精誠,7,2,5,元富-西松,2023-01-03,003500390032006e
5014,建錩,5,1,4,元富-西松,2023-01-03,003500390032006e
2002,中鋼,22,18,4,元富-西松,2023-01-03,003500390032006e
3083,網龍,15,11,4,元富-西松,2023-01-03,003500390032006e
6589,台康生技,7,3,4,元富-西松,2023-01-03,003500390032006e
3162,精確,5,1,4,元富-西松,2023-01-03,003500390032006e
1504,東元,4,0,4,元富-西松,2023-01-03,003500390032006e
6150,撼訊,12,9,3,元富-西松,2023-01-03,003500390032006e
3535,晶彩科,3,0,3,元富-西松,2023-01-03,003500390032006e
2881,富邦金,175,0,175,元富-西松,2023-01-04,003500390032006e
8171,天宇,140,102,38,元富-西松,2023-01-04,003500390032006e
2101,南港,33,0,33,元富-西松,2023-01-04,003500390032006e
2609,陽明,60,28,32,元富-西松,2023-01-04,003500390032006e
1529,樂事綠能,54,24,30,元富-西松,2023-01-04,003500390032006e
6274,台燿,35,6,29,元富-西松,2023-01-04,003500390032006e
4979,華星光,23,3,20,元富-西松,2023-01-04,003500390032006e
6142,友勁,20,0,20,元富-西松,2023-01-04,003500390032006e
6223,旺矽,20,0,20,元富-西松,2023-01-04,003500390032006e
3518,柏騰,19,0,19,元富-西松,2023-01-04,003500390032006e
6235,華孚,45,27,18,元富-西松,2023-01-04,003500390032006e
1514,亞力,101,85,16,元富-西松,2023-01-04,003500390032006e
3680,家登,16,0,16,元富-西松,2023-01-04,003500390032006e
1463,強盛新,15,0,15,元富-西松,2023-01-04,003500390032006e
1319,東陽,30,15,15,元富-西松,2023-01-04,003500390032006e
1762,中化生,43,29,14,元富-西松,2023-01-04,003500390032006e
2317,鴻海,18,5,13,元富-西松,2023-01-04,003500390032006e
2358,廷鑫,12,0,12,元富-西松,2023-01-04,003500390032006e
5225,東科-KY,12,0,12,元富-西松,2023-01-04,003500390032006e
2886,兆豐金,11,0,11,元富-西松,2023-01-04,003500390032006e
2885,元大金,11,0,11,元富-西松,2023-01-04,003500390032006e
00893,國泰智能電動車,11,0,11,元富-西松,2023-01-04,003500390032006e
4961,天鈺,21,10,11,元富-西松,2023-01-04,003500390032006e
00632R,元大台灣50反1,10,0,10,元富-西松,2023-01-04,003500390032006e
1752,南光,134,124,10,元富-西松,2023-01-04,003500390032006e
2444,兆勁,10,0,10,元富-西松,2023-01-04,003500390032006e
2748,雲品,15,5,10,元富-西松,2023-01-04,003500390032006e
6244,茂迪,16,6,10,元富-西松,2023-01-04,003500390032006e
3272,東碩,23,14,9,元富-西松,2023-01-04,003500390032006e
4114,健喬,33,24,9,元富-西松,2023-01-04,003500390032006e
4128,中天,9,0,9,元富-西松,2023-01-04,003500390032006e
8104,錸寶,10,1,9,元富-西松,2023-01-04,003500390032006e
2201,裕隆,24,16,8,元富-西松,2023-01-04,003500390032006e
1417,嘉裕,52,44,8,元富-西松,2023-01-04,003500390032006e
3004,豐達科,8,1,7,元富-西松,2023-01-04,003500390032006e
4763,材料-KY,67,60,7,元富-西松,2023-01-04,003500390032006e
2419,仲琦,9,2,7,元富-西松,2023-01-04,003500390032006e
2809,京城銀,7,0,7,元富-西松,2023-01-04,003500390032006e
6118,建達,20,14,6,元富-西松,2023-01-04,003500390032006e
6266,泰詠,6,0,6,元富-西松,2023-01-04,003500390032006e
8072,陞泰,6,0,6,元富-西松,2023-01-04,003500390032006e
9802,鈺齊-KY,14,8,6,元富-西松,2023-01-04,003500390032006e
