Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
2882,國泰金,153,11,142,兆豐-公益,2023-01-03,003700300030004a
00673R,期元大S＆P原油反1,100,1,99,兆豐-公益,2023-01-03,003700300030004a
5009,榮剛,41,0,41,兆豐-公益,2023-01-03,003700300030004a
1720,生達,40,0,40,兆豐-公益,2023-01-03,003700300030004a
1319,東陽,42,4,38,兆豐-公益,2023-01-03,003700300030004a
4541,晟田,36,0,36,兆豐-公益,2023-01-03,003700300030004a
2609,陽明,37,2,35,兆豐-公益,2023-01-03,003700300030004a
1514,亞力,45,12,33,兆豐-公益,2023-01-03,003700300030004a
2028,威致,30,0,30,兆豐-公益,2023-01-03,003700300030004a
4977,眾達-KY,26,1,25,兆豐-公益,2023-01-03,003700300030004a
8088,品安,173,151,22,兆豐-公益,2023-01-03,003700300030004a
9802,鈺齊-KY,22,0,22,兆豐-公益,2023-01-03,003700300030004a
1605,華新,37,16,21,兆豐-公益,2023-01-03,003700300030004a
2892,第一金,20,0,20,兆豐-公益,2023-01-03,003700300030004a
00720B,元大投資級公司債,20,0,20,兆豐-公益,2023-01-03,003700300030004a
2201,裕隆,32,12,20,兆豐-公益,2023-01-03,003700300030004a
4130,健亞,20,0,20,兆豐-公益,2023-01-03,003700300030004a
6220,岳豐,20,0,20,兆豐-公益,2023-01-03,003700300030004a
6282,康舒,20,0,20,兆豐-公益,2023-01-03,003700300030004a
00878,國泰永續高股息,18,0,18,兆豐-公益,2023-01-03,003700300030004a
2425,承啟,16,0,16,兆豐-公益,2023-01-03,003700300030004a
2618,長榮航,19,4,15,兆豐-公益,2023-01-03,003700300030004a
3346,麗清,15,0,15,兆豐-公益,2023-01-03,003700300030004a
00712,復華富時不動產,12,0,12,兆豐-公益,2023-01-03,003700300030004a
1529,樂事綠能,25,13,12,兆豐-公益,2023-01-03,003700300030004a
00900,富邦特選高股息30,11,0,11,兆豐-公益,2023-01-03,003700300030004a
2236,百達-KY,10,0,10,兆豐-公益,2023-01-03,003700300030004a
2444,兆勁,10,0,10,兆豐-公益,2023-01-03,003700300030004a
4503,金雨,10,0,10,兆豐-公益,2023-01-03,003700300030004a
2317,鴻海,16,6,10,兆豐-公益,2023-01-03,003700300030004a
1722,台肥,9,0,9,兆豐-公益,2023-01-03,003700300030004a
1752,南光,22,13,9,兆豐-公益,2023-01-03,003700300030004a
6143,振曜,10,1,9,兆豐-公益,2023-01-03,003700300030004a
8436,大江,12,3,9,兆豐-公益,2023-01-03,003700300030004a
4968,立積,8,0,8,兆豐-公益,2023-01-03,003700300030004a
4114,健喬,8,0,8,兆豐-公益,2023-01-03,003700300030004a
2886,兆豐金,7,0,7,兆豐-公益,2023-01-03,003700300030004a
1560,中砂,9,2,7,兆豐-公益,2023-01-03,003700300030004a
3293,鈊象,7,0,7,兆豐-公益,2023-01-03,003700300030004a
5388,中磊,8,1,7,兆豐-公益,2023-01-03,003700300030004a
6492,生華科,11,4,7,兆豐-公益,2023-01-03,003700300030004a
9907,統一實,7,0,7,兆豐-公益,2023-01-03,003700300030004a
00916,國泰全球品牌50,6,0,6,兆豐-公益,2023-01-03,003700300030004a
2359,所羅門,12,6,6,兆豐-公益,2023-01-03,003700300030004a
4583,台灣精銳,6,0,6,兆豐-公益,2023-01-03,003700300030004a
8222,寶一,6,0,6,兆豐-公益,2023-01-03,003700300030004a
9921,巨大,5,0,5,兆豐-公益,2023-01-03,003700300030004a
1464,得力,5,0,5,兆豐-公益,2023-01-03,003700300030004a
00888,永豐台灣ESG,5,0,5,兆豐-公益,2023-01-03,003700300030004a
2355,敬鵬,5,0,5,兆豐-公益,2023-01-03,003700300030004a
00881,國泰台灣5G+,152,0,152,兆豐-公益,2023-01-04,003700300030004a
2201,裕隆,144,55,89,兆豐-公益,2023-01-04,003700300030004a
5009,榮剛,71,0,71,兆豐-公益,2023-01-04,003700300030004a
4114,健喬,66,21,45,兆豐-公益,2023-01-04,003700300030004a
2618,長榮航,37,0,37,兆豐-公益,2023-01-04,003700300030004a
4979,華星光,33,0,33,兆豐-公益,2023-01-04,003700300030004a
