Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
1102,亞泥,20,0,20,元大-林園,2023-01-03,003900380031004b
00637L,元大滬深300正2,19,2,17,元大-林園,2023-01-03,003900380031004b
0056,元大高股息,16,0,16,元大-林園,2023-01-03,003900380031004b
00878,國泰永續高股息,15,0,15,元大-林園,2023-01-03,003900380031004b
9103,美德醫療-DR,15,0,15,元大-林園,2023-01-03,003900380031004b
8933,愛地雅,18,5,13,元大-林園,2023-01-03,003900380031004b
2317,鴻海,20,8,12,元大-林園,2023-01-03,003900380031004b
1524,耿鼎,10,0,10,元大-林園,2023-01-03,003900380031004b
00893,國泰智能電動車,10,0,10,元大-林園,2023-01-03,003900380031004b
6282,康舒,10,0,10,元大-林園,2023-01-03,003900380031004b
6235,華孚,11,2,9,元大-林園,2023-01-03,003900380031004b
2603,長榮,9,0,9,元大-林園,2023-01-03,003900380031004b
00712,復華富時不動產,8,0,8,元大-林園,2023-01-03,003900380031004b
6170,統振,8,0,8,元大-林園,2023-01-03,003900380031004b
1503,士電,7,0,7,元大-林園,2023-01-03,003900380031004b
1605,華新,22,16,6,元大-林園,2023-01-03,003900380031004b
2023,燁輝,6,0,6,元大-林園,2023-01-03,003900380031004b
2641,正德,5,0,5,元大-林園,2023-01-03,003900380031004b
00900,富邦特選高股息30,5,0,5,元大-林園,2023-01-03,003900380031004b
1304,台聚,5,0,5,元大-林園,2023-01-03,003900380031004b
2402,毅嘉,5,0,5,元大-林園,2023-01-03,003900380031004b
2457,飛宏,5,0,5,元大-林園,2023-01-03,003900380031004b
2634,漢翔,6,1,5,元大-林園,2023-01-03,003900380031004b
3515,華擎,8,3,5,元大-林園,2023-01-03,003900380031004b
8476,台境*,5,0,5,元大-林園,2023-01-03,003900380031004b
2330,台積電,6,2,4,元大-林園,2023-01-03,003900380031004b
00753L,中信中國50正2,200,196,4,元大-林園,2023-01-03,003900380031004b
3036,文曄,4,0,4,元大-林園,2023-01-03,003900380031004b
4114,健喬,4,0,4,元大-林園,2023-01-03,003900380031004b
6143,振曜,4,0,4,元大-林園,2023-01-03,003900380031004b
6446,藥華藥,5,2,3,元大-林園,2023-01-03,003900380031004b
00679B,元大美債20年,3,0,3,元大-林園,2023-01-03,003900380031004b
