Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
00676R,富邦臺灣加權反1,110,0,110,凱基-宜蘭,2023-01-03,003900320030004d
1701,中化,41,5,36,凱基-宜蘭,2023-01-03,003900320030004d
4746,台耀,31,0,31,凱基-宜蘭,2023-01-03,003900320030004d
1605,華新,38,11,27,凱基-宜蘭,2023-01-03,003900320030004d
00890B,凱基ESG BBB債,25,0,25,凱基-宜蘭,2023-01-03,003900320030004d
3479,安勤,19,1,18,凱基-宜蘭,2023-01-03,003900320030004d
1604,聲寶,15,0,15,凱基-宜蘭,2023-01-03,003900320030004d
00679B,元大美債20年,15,0,15,凱基-宜蘭,2023-01-03,003900320030004d
5309,系統電,12,0,12,凱基-宜蘭,2023-01-03,003900320030004d
2317,鴻海,18,6,12,凱基-宜蘭,2023-01-03,003900320030004d
00637L,元大滬深300正2,11,0,11,凱基-宜蘭,2023-01-03,003900320030004d
3576,聯合再生,11,0,11,凱基-宜蘭,2023-01-03,003900320030004d
2331,精英,10,0,10,凱基-宜蘭,2023-01-03,003900320030004d
4114,健喬,16,6,10,凱基-宜蘭,2023-01-03,003900320030004d
4960,誠美材,10,0,10,凱基-宜蘭,2023-01-03,003900320030004d
5388,中磊,10,0,10,凱基-宜蘭,2023-01-03,003900320030004d
3016,嘉晶,9,0,9,凱基-宜蘭,2023-01-03,003900320030004d
2634,漢翔,39,31,8,凱基-宜蘭,2023-01-03,003900320030004d
8476,台境*,9,1,8,凱基-宜蘭,2023-01-03,003900320030004d
0050,元大台灣50,7,0,7,凱基-宜蘭,2023-01-03,003900320030004d
2609,陽明,11,4,7,凱基-宜蘭,2023-01-03,003900320030004d
1909,榮成,7,0,7,凱基-宜蘭,2023-01-03,003900320030004d
4770,上品,9,2,7,凱基-宜蘭,2023-01-03,003900320030004d
00878,國泰永續高股息,8,2,6,凱基-宜蘭,2023-01-03,003900320030004d
2615,萬海,6,0,6,凱基-宜蘭,2023-01-03,003900320030004d
00885,富邦越南,30,24,6,凱基-宜蘭,2023-01-03,003900320030004d
6125,廣運,6,0,6,凱基-宜蘭,2023-01-03,003900320030004d
1101,台泥,5,0,5,凱基-宜蘭,2023-01-03,003900320030004d
1529,樂事綠能,39,34,5,凱基-宜蘭,2023-01-03,003900320030004d
2614,東森,5,0,5,凱基-宜蘭,2023-01-03,003900320030004d
4171,瑞基,10,5,5,凱基-宜蘭,2023-01-03,003900320030004d
5512,力麒,5,0,5,凱基-宜蘭,2023-01-03,003900320030004d
8183,精星,5,0,5,凱基-宜蘭,2023-01-03,003900320030004d
006208,富邦台50,4,0,4,凱基-宜蘭,2023-01-03,003900320030004d
1609,大亞,4,0,4,凱基-宜蘭,2023-01-03,003900320030004d
1810,和成,4,0,4,凱基-宜蘭,2023-01-03,003900320030004d
2388,威盛,4,0,4,凱基-宜蘭,2023-01-03,003900320030004d
6180,橘子,12,8,4,凱基-宜蘭,2023-01-03,003900320030004d
1760,寶齡富錦,3,0,3,凱基-宜蘭,2023-01-03,003900320030004d
2421,建準,3,0,3,凱基-宜蘭,2023-01-03,003900320030004d
3041,揚智,3,0,3,凱基-宜蘭,2023-01-03,003900320030004d
3530,晶相光,3,0,3,凱基-宜蘭,2023-01-03,003900320030004d
00772B,中信高評級公司債,5,3,2,凱基-宜蘭,2023-01-03,003900320030004d
1342,八貫,2,0,2,凱基-宜蘭,2023-01-03,003900320030004d
1455,集盛,2,0,2,凱基-宜蘭,2023-01-03,003900320030004d
00892,富邦台灣半導體,2,0,2,凱基-宜蘭,2023-01-03,003900320030004d
2359,所羅門,2,0,2,凱基-宜蘭,2023-01-03,003900320030004d
2444,兆勁,4,2,2,凱基-宜蘭,2023-01-03,003900320030004d
2618,長榮航,2,0,2,凱基-宜蘭,2023-01-03,003900320030004d
