Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
00632R,元大台灣50反1,172,4,168,統一-士林,2023-01-03,003500380035004d
1701,中化,258,175,83,統一-士林,2023-01-03,003500380035004d
00637L,元大滬深300正2,106,33,73,統一-士林,2023-01-03,003500380035004d
8021,尖點,45,0,45,統一-士林,2023-01-03,003500380035004d
2108,南帝,42,2,40,統一-士林,2023-01-03,003500380035004d
3712,永崴投控,30,0,30,統一-士林,2023-01-03,003500380035004d
4102,永日,46,18,28,統一-士林,2023-01-03,003500380035004d
4162,智擎,41,14,27,統一-士林,2023-01-03,003500380035004d
00878,國泰永續高股息,24,1,23,統一-士林,2023-01-03,003500380035004d
1609,大亞,23,4,19,統一-士林,2023-01-03,003500380035004d
00631L,元大台灣50正2,70,54,16,統一-士林,2023-01-03,003500380035004d
5905,南仁湖,15,0,15,統一-士林,2023-01-03,003500380035004d
2358,廷鑫,15,0,15,統一-士林,2023-01-03,003500380035004d
3027,盛達,17,4,13,統一-士林,2023-01-03,003500380035004d
2393,億光,16,3,13,統一-士林,2023-01-03,003500380035004d
0050,元大台灣50,14,1,13,統一-士林,2023-01-03,003500380035004d
2208,台船,12,0,12,統一-士林,2023-01-03,003500380035004d
6118,建達,59,47,12,統一-士林,2023-01-03,003500380035004d
0056,元大高股息,11,0,11,統一-士林,2023-01-03,003500380035004d
2609,陽明,12,2,10,統一-士林,2023-01-03,003500380035004d
1717,長興,10,0,10,統一-士林,2023-01-03,003500380035004d
6133,金橋,10,0,10,統一-士林,2023-01-03,003500380035004d
2897,王道銀行,10,0,10,統一-士林,2023-01-03,003500380035004d
00885,富邦越南,10,0,10,統一-士林,2023-01-03,003500380035004d
1460,宏遠,10,0,10,統一-士林,2023-01-03,003500380035004d
5328,華容,10,0,10,統一-士林,2023-01-03,003500380035004d
5608,四維航,11,2,9,統一-士林,2023-01-03,003500380035004d
00752,中信中國50,9,0,9,統一-士林,2023-01-03,003500380035004d
3035,智原,13,4,9,統一-士林,2023-01-03,003500380035004d
3508,位速,9,1,8,統一-士林,2023-01-03,003500380035004d
2317,鴻海,12,5,7,統一-士林,2023-01-03,003500380035004d
6134,萬旭,7,0,7,統一-士林,2023-01-03,003500380035004d
3576,聯合再生,6,0,6,統一-士林,2023-01-03,003500380035004d
2618,長榮航,22,16,6,統一-士林,2023-01-03,003500380035004d
00679B,元大美債20年,6,0,6,統一-士林,2023-01-03,003500380035004d
00712,復華富時不動產,6,0,6,統一-士林,2023-01-03,003500380035004d
3231,緯創,6,0,6,統一-士林,2023-01-03,003500380035004d
3479,安勤,65,60,5,統一-士林,2023-01-03,003500380035004d
1806,冠軍,5,0,5,統一-士林,2023-01-03,003500380035004d
5880,合庫金,5,0,5,統一-士林,2023-01-03,003500380035004d
2356,英業達,5,0,5,統一-士林,2023-01-03,003500380035004d
2352,佳世達,5,0,5,統一-士林,2023-01-03,003500380035004d
6150,撼訊,23,18,5,統一-士林,2023-01-03,003500380035004d
4137,麗豐-KY,10,5,5,統一-士林,2023-01-03,003500380035004d
3006,晶豪科,4,0,4,統一-士林,2023-01-03,003500380035004d
2489,瑞軒,4,0,4,統一-士林,2023-01-03,003500380035004d
4130,健亞,9,5,4,統一-士林,2023-01-03,003500380035004d
5222,全訊,5,1,4,統一-士林,2023-01-03,003500380035004d
2707,晶華,7,3,4,統一-士林,2023-01-03,003500380035004d
1718,中纖,4,0,4,統一-士林,2023-01-03,003500380035004d
00706L,期元大S＆P日圓正2,200,0,200,統一-士林,2023-01-04,003500380035004d
1417,嘉裕,79,23,56,統一-士林,2023-01-04,003500380035004d
00905,FT臺灣Smart,50,0,50,統一-士林,2023-01-04,003500380035004d
00715L,期街口布蘭特正2,38,0,38,統一-士林,2023-01-04,003500380035004d
5608,四維航,32,2,30,統一-士林,2023-01-04,003500380035004d
3162,精確,30,0,30,統一-士林,2023-01-04,003500380035004d
00878,國泰永續高股息,27,0,27,統一-士林,2023-01-04,003500380035004d
00631L,元大台灣50正2,29,4,25,統一-士林,2023-01-04,003500380035004d
1609,大亞,80,60,20,統一-士林,2023-01-04,003500380035004d
3704,合勤控,40,21,19,統一-士林,2023-01-04,003500380035004d
6118,建達,82,63,19,統一-士林,2023-01-04,003500380035004d
5425,台半,42,24,18,統一-士林,2023-01-04,003500380035004d
1514,亞力,46,28,18,統一-士林,2023-01-04,003500380035004d
00900,富邦特選高股息30,17,0,17,統一-士林,2023-01-04,003500380035004d
5014,建錩,15,0,15,統一-士林,2023-01-04,003500380035004d
2201,裕隆,33,18,15,統一-士林,2023-01-04,003500380035004d
6456,GIS-KY,16,1,15,統一-士林,2023-01-04,003500380035004d
00887,永豐中國科技50大,14,0,14,統一-士林,2023-01-04,003500380035004d
1536,和大,13,0,13,統一-士林,2023-01-04,003500380035004d
2888,新光金,14,2,12,統一-士林,2023-01-04,003500380035004d
2317,鴻海,13,1,12,統一-士林,2023-01-04,003500380035004d
6741,91APP*-KY,24,12,12,統一-士林,2023-01-04,003500380035004d
8046,南電,19,8,11,統一-士林,2023-01-04,003500380035004d
2108,南帝,10,0,10,統一-士林,2023-01-04,003500380035004d
6684,安格,10,0,10,統一-士林,2023-01-04,003500380035004d
00713,元大台灣高息低波,10,0,10,統一-士林,2023-01-04,003500380035004d
3062,建漢,11,1,10,統一-士林,2023-01-04,003500380035004d
2882,國泰金,9,1,8,統一-士林,2023-01-04,003500380035004d
8171,天宇,63,55,8,統一-士林,2023-01-04,003500380035004d
3576,聯合再生,8,0,8,統一-士林,2023-01-04,003500380035004d
2609,陽明,13,6,7,統一-士林,2023-01-04,003500380035004d
8091,翔名,7,0,7,統一-士林,2023-01-04,003500380035004d
8440,綠電,8,2,6,統一-士林,2023-01-04,003500380035004d
1732,毛寶,6,0,6,統一-士林,2023-01-04,003500380035004d
6770,力積電,10,4,6,統一-士林,2023-01-04,003500380035004d
4167,松瑞藥,8,3,5,統一-士林,2023-01-04,003500380035004d
3037,欣興,14,9,5,統一-士林,2023-01-04,003500380035004d
6477,安集,19,14,5,統一-士林,2023-01-04,003500380035004d
5263,智崴,5,0,5,統一-士林,2023-01-04,003500380035004d
8147,正淩,5,0,5,統一-士林,2023-01-04,003500380035004d
4114,健喬,45,40,5,統一-士林,2023-01-04,003500380035004d
3218,大學光,8,3,5,統一-士林,2023-01-04,003500380035004d
1217,愛之味,7,2,5,統一-士林,2023-01-04,003500380035004d
3362,先進光,7,2,5,統一-士林,2023-01-04,003500380035004d
2419,仲琦,5,0,5,統一-士林,2023-01-04,003500380035004d
1513,中興電,308,303,5,統一-士林,2023-01-04,003500380035004d
4979,華星光,23,18,5,統一-士林,2023-01-04,003500380035004d
3494,誠研,5,0,5,統一-士林,2023-01-04,003500380035004d
2359,所羅門,5,0,5,統一-士林,2023-01-04,003500380035004d
6550,北極星藥業-KY,6,1,5,統一-士林,2023-01-04,003500380035004d
00706L,期元大S＆P日圓正2,300,0,300,統一-士林,2023-01-05,003500380035004d
5009,榮剛,90,2,88,統一-士林,2023-01-05,003500380035004d
1605,華新,127,70,57,統一-士林,2023-01-05,003500380035004d
1513,中興電,103,56,47,統一-士林,2023-01-05,003500380035004d
00715L,期街口布蘭特正2,37,0,37,統一-士林,2023-01-05,003500380035004d
00753L,中信中國50正2,37,0,37,統一-士林,2023-01-05,003500380035004d
00650L,復華香港正2,37,0,37,統一-士林,2023-01-05,003500380035004d
1101,台泥,36,0,36,統一-士林,2023-01-05,003500380035004d
3594,磐儀,31,1,30,統一-士林,2023-01-05,003500380035004d
4979,華星光,48,22,26,統一-士林,2023-01-05,003500380035004d
3545,敦泰,25,0,25,統一-士林,2023-01-05,003500380035004d
3228,金麗科,31,7,24,統一-士林,2023-01-05,003500380035004d
6461,益得,22,0,22,統一-士林,2023-01-05,003500380035004d
4968,立積,35,16,19,統一-士林,2023-01-05,003500380035004d
6133,金橋,20,1,19,統一-士林,2023-01-05,003500380035004d
6456,GIS-KY,19,0,19,統一-士林,2023-01-05,003500380035004d
2409,友達,17,0,17,統一-士林,2023-01-05,003500380035004d
2609,陽明,18,2,16,統一-士林,2023-01-05,003500380035004d
8112,至上,15,1,14,統一-士林,2023-01-05,003500380035004d
2498,宏達電,35,23,12,統一-士林,2023-01-05,003500380035004d
1736,喬山,15,3,12,統一-士林,2023-01-05,003500380035004d
2317,鴻海,11,0,11,統一-士林,2023-01-05,003500380035004d
3022,威強電,11,0,11,統一-士林,2023-01-05,003500380035004d
1529,樂事綠能,74,64,10,統一-士林,2023-01-05,003500380035004d
1417,嘉裕,80,70,10,統一-士林,2023-01-05,003500380035004d
00903,富邦元宇宙,10,0,10,統一-士林,2023-01-05,003500380035004d
3376,新日興,10,0,10,統一-士林,2023-01-05,003500380035004d
2460,建通,11,1,10,統一-士林,2023-01-05,003500380035004d
1805,寶徠,10,0,10,統一-士林,2023-01-05,003500380035004d
2313,華通,9,0,9,統一-士林,2023-01-05,003500380035004d
5263,智崴,10,1,9,統一-士林,2023-01-05,003500380035004d
2614,東森,50,41,9,統一-士林,2023-01-05,003500380035004d
6488,環球晶,16,8,8,統一-士林,2023-01-05,003500380035004d
2748,雲品,67,59,8,統一-士林,2023-01-05,003500380035004d
3521,鴻翊,10,2,8,統一-士林,2023-01-05,003500380035004d
2801,彰銀,7,0,7,統一-士林,2023-01-05,003500380035004d
2615,萬海,9,2,7,統一-士林,2023-01-05,003500380035004d
