Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
00632R,元大台灣50反1,371,0,371,宏遠-台中,2023-01-03,003100320036004c
1529,樂事綠能,70,0,70,宏遠-台中,2023-01-03,003100320036004c
00713,元大台灣高息低波,30,0,30,宏遠-台中,2023-01-03,003100320036004c
2368,金像電,31,1,30,宏遠-台中,2023-01-03,003100320036004c
5227,立凱-KY,26,1,25,宏遠-台中,2023-01-03,003100320036004c
2603,長榮,24,0,24,宏遠-台中,2023-01-03,003100320036004c
00637L,元大滬深300正2,21,0,21,宏遠-台中,2023-01-03,003100320036004c
4979,華星光,30,10,20,宏遠-台中,2023-01-03,003100320036004c
9907,統一實,20,0,20,宏遠-台中,2023-01-03,003100320036004c
3515,華擎,29,12,17,宏遠-台中,2023-01-03,003100320036004c
4171,瑞基,20,3,17,宏遠-台中,2023-01-03,003100320036004c
9958,世紀鋼,15,0,15,宏遠-台中,2023-01-03,003100320036004c
9802,鈺齊-KY,28,14,14,宏遠-台中,2023-01-03,003100320036004c
4114,健喬,16,4,12,宏遠-台中,2023-01-03,003100320036004c
1321,大洋,10,0,10,宏遠-台中,2023-01-03,003100320036004c
6153,嘉聯益,10,0,10,宏遠-台中,2023-01-03,003100320036004c
8016,矽創,10,0,10,宏遠-台中,2023-01-03,003100320036004c
4747,強生,10,1,9,宏遠-台中,2023-01-03,003100320036004c
1476,儒鴻,8,0,8,宏遠-台中,2023-01-03,003100320036004c
1701,中化,8,0,8,宏遠-台中,2023-01-03,003100320036004c
3466,德晉,8,0,8,宏遠-台中,2023-01-03,003100320036004c
6111,大宇資,10,3,7,宏遠-台中,2023-01-03,003100320036004c
3293,鈊象,8,2,6,宏遠-台中,2023-01-03,003100320036004c
2539,櫻花建,6,0,6,宏遠-台中,2023-01-03,003100320036004c
2867,三商壽,16,10,6,宏遠-台中,2023-01-03,003100320036004c
4167,松瑞藥,11,5,6,宏遠-台中,2023-01-03,003100320036004c
2498,宏達電,6,1,5,宏遠-台中,2023-01-03,003100320036004c
2883,凱基金,5,0,5,宏遠-台中,2023-01-03,003100320036004c
5014,建錩,5,0,5,宏遠-台中,2023-01-03,003100320036004c
6126,信音,5,0,5,宏遠-台中,2023-01-03,003100320036004c
3034,聯詠,12,7,5,宏遠-台中,2023-01-03,003100320036004c
1734,杏輝,5,1,4,宏遠-台中,2023-01-03,003100320036004c
2006,東和鋼鐵,4,0,4,宏遠-台中,2023-01-03,003100320036004c
2615,萬海,9,5,4,宏遠-台中,2023-01-03,003100320036004c
4915,致伸,4,0,4,宏遠-台中,2023-01-03,003100320036004c
2382,廣達,11,8,3,宏遠-台中,2023-01-03,003100320036004c
1101,台泥,3,0,3,宏遠-台中,2023-01-03,003100320036004c
0056,元大高股息,4,1,3,宏遠-台中,2023-01-03,003100320036004c
00882,中信中國高股息,3,0,3,宏遠-台中,2023-01-03,003100320036004c
00893,國泰智能電動車,3,0,3,宏遠-台中,2023-01-03,003100320036004c
2634,漢翔,3,0,3,宏遠-台中,2023-01-03,003100320036004c
3083,網龍,3,0,3,宏遠-台中,2023-01-03,003100320036004c
1909,榮成,2,0,2,宏遠-台中,2023-01-03,003100320036004c
1795,美時,10,8,2,宏遠-台中,2023-01-03,003100320036004c
1708,東鹼,2,0,2,宏遠-台中,2023-01-03,003100320036004c
1605,華新,21,19,2,宏遠-台中,2023-01-03,003100320036004c
00892,富邦台灣半導體,2,0,2,宏遠-台中,2023-01-03,003100320036004c
00706L,期元大S＆P日圓正2,3,1,2,宏遠-台中,2023-01-03,003100320036004c
00683L,期元大美元指正2,2,0,2,宏遠-台中,2023-01-03,003100320036004c
2495,普安,2,0,2,宏遠-台中,2023-01-03,003100320036004c
3708,上緯投控,115,19,96,宏遠-台中,2023-01-04,003100320036004c
8210,勤誠,50,0,50,宏遠-台中,2023-01-04,003100320036004c
6712,長聖,41,1,40,宏遠-台中,2023-01-04,003100320036004c
6235,華孚,48,8,40,宏遠-台中,2023-01-04,003100320036004c
5202,力新,37,0,37,宏遠-台中,2023-01-04,003100320036004c
00772B,中信高評級公司債,30,0,30,宏遠-台中,2023-01-04,003100320036004c
2332,友訊,30,0,30,宏遠-台中,2023-01-04,003100320036004c
2030,彰源,22,0,22,宏遠-台中,2023-01-04,003100320036004c
6708,天擎,22,0,22,宏遠-台中,2023-01-04,003100320036004c
2614,東森,20,0,20,宏遠-台中,2023-01-04,003100320036004c
6104,創惟,65,47,18,宏遠-台中,2023-01-04,003100320036004c
1609,大亞,236,219,17,宏遠-台中,2023-01-04,003100320036004c
6443,元晶,16,0,16,宏遠-台中,2023-01-04,003100320036004c
00893,國泰智能電動車,14,0,14,宏遠-台中,2023-01-04,003100320036004c
8171,天宇,31,17,14,宏遠-台中,2023-01-04,003100320036004c
00895,富邦未來車,12,0,12,宏遠-台中,2023-01-04,003100320036004c
3479,安勤,13,1,12,宏遠-台中,2023-01-04,003100320036004c
1608,華榮,10,0,10,宏遠-台中,2023-01-04,003100320036004c
2472,立隆電,10,0,10,宏遠-台中,2023-01-04,003100320036004c
4155,訊映,10,0,10,宏遠-台中,2023-01-04,003100320036004c
2603,長榮,9,0,9,宏遠-台中,2023-01-04,003100320036004c
4979,華星光,11,2,9,宏遠-台中,2023-01-04,003100320036004c
2317,鴻海,60,52,8,宏遠-台中,2023-01-04,003100320036004c
2014,中鴻,8,0,8,宏遠-台中,2023-01-04,003100320036004c
6118,建達,18,10,8,宏遠-台中,2023-01-04,003100320036004c
4121,優盛,7,0,7,宏遠-台中,2023-01-04,003100320036004c
4743,合一,7,0,7,宏遠-台中,2023-01-04,003100320036004c
8069,元太,23,16,7,宏遠-台中,2023-01-04,003100320036004c
00751B,元大AAA至A公司債,6,0,6,宏遠-台中,2023-01-04,003100320036004c
4114,健喬,18,12,6,宏遠-台中,2023-01-04,003100320036004c
4977,眾達-KY,16,10,6,宏遠-台中,2023-01-04,003100320036004c
8046,南電,6,0,6,宏遠-台中,2023-01-04,003100320036004c
1513,中興電,14,8,6,宏遠-台中,2023-01-04,003100320036004c
00632R,元大台灣50反1,5,0,5,宏遠-台中,2023-01-04,003100320036004c
2331,精英,5,0,5,宏遠-台中,2023-01-04,003100320036004c
2883,凱基金,5,0,5,宏遠-台中,2023-01-04,003100320036004c
2884,玉山金,5,0,5,宏遠-台中,2023-01-04,003100320036004c
6139,亞翔,6,1,5,宏遠-台中,2023-01-04,003100320036004c
6153,嘉聯益,5,0,5,宏遠-台中,2023-01-04,003100320036004c
1909,榮成,5,1,4,宏遠-台中,2023-01-04,003100320036004c
00891,中信關鍵半導體,6,2,4,宏遠-台中,2023-01-04,003100320036004c
2609,陽明,7,3,4,宏遠-台中,2023-01-04,003100320036004c
4163,鐿鈦,4,0,4,宏遠-台中,2023-01-04,003100320036004c
