Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
2365,昆盈,92,0,92,元大-小港,2023-01-03,003900380039005a
00878,國泰永續高股息,59,5,54,元大-小港,2023-01-03,003900380039005a
2885,元大金,54,0,54,元大-小港,2023-01-03,003900380039005a
2317,鴻海,68,16,52,元大-小港,2023-01-03,003900380039005a
2471,資通,50,0,50,元大-小港,2023-01-03,003900380039005a
2891,中信金,39,1,38,元大-小港,2023-01-03,003900380039005a
2882,國泰金,20,0,20,元大-小港,2023-01-03,003900380039005a
00632R,元大台灣50反1,45,26,19,元大-小港,2023-01-03,003900380039005a
1522,堤維西,21,2,19,元大-小港,2023-01-03,003900380039005a
00679B,元大美債20年,18,0,18,元大-小港,2023-01-03,003900380039005a
00665L,富邦�琤肭磪囓�2,45,30,15,元大-小港,2023-01-03,003900380039005a
2892,第一金,14,1,13,元大-小港,2023-01-03,003900380039005a
2103,台橡,12,0,12,元大-小港,2023-01-03,003900380039005a
5009,榮剛,11,0,11,元大-小港,2023-01-03,003900380039005a
2634,漢翔,12,1,11,元大-小港,2023-01-03,003900380039005a
1514,亞力,13,2,11,元大-小港,2023-01-03,003900380039005a
5907,大洋-KY,10,0,10,元大-小港,2023-01-03,003900380039005a
2413,環科,10,0,10,元大-小港,2023-01-03,003900380039005a
8050,廣積,11,1,10,元大-小港,2023-01-03,003900380039005a
4746,台耀,11,1,10,元大-小港,2023-01-03,003900380039005a
2329,華泰,10,0,10,元大-小港,2023-01-03,003900380039005a
9904,寶成,10,0,10,元大-小港,2023-01-03,003900380039005a
2884,玉山金,9,0,9,元大-小港,2023-01-03,003900380039005a
00720B,元大投資級公司債,9,0,9,元大-小港,2023-01-03,003900380039005a
00753L,中信中國50正2,20,11,9,元大-小港,2023-01-03,003900380039005a
6664,群翊,9,0,9,元大-小港,2023-01-03,003900380039005a
2615,萬海,21,12,9,元大-小港,2023-01-03,003900380039005a
2609,陽明,14,7,7,元大-小港,2023-01-03,003900380039005a
3231,緯創,9,2,7,元大-小港,2023-01-03,003900380039005a
2030,彰源,7,0,7,元大-小港,2023-01-03,003900380039005a
00637L,元大滬深300正2,7,0,7,元大-小港,2023-01-03,003900380039005a
3037,欣興,16,9,7,元大-小港,2023-01-03,003900380039005a
0056,元大高股息,6,0,6,元大-小港,2023-01-03,003900380039005a
1605,華新,62,56,6,元大-小港,2023-01-03,003900380039005a
2612,中航,6,0,6,元大-小港,2023-01-03,003900380039005a
1785,光洋科,6,0,6,元大-小港,2023-01-03,003900380039005a
3576,聯合再生,7,1,6,元大-小港,2023-01-03,003900380039005a
2618,長榮航,277,272,5,元大-小港,2023-01-03,003900380039005a
1701,中化,16,11,5,元大-小港,2023-01-03,003900380039005a
00895,富邦未來車,5,0,5,元大-小港,2023-01-03,003900380039005a
1409,新纖,5,0,5,元大-小港,2023-01-03,003900380039005a
1444,力麗,5,0,5,元大-小港,2023-01-03,003900380039005a
00664R,國泰臺灣加權反1,5,0,5,元大-小港,2023-01-03,003900380039005a
9962,有益,5,0,5,元大-小港,2023-01-03,003900380039005a
2603,長榮,31,26,5,元大-小港,2023-01-03,003900380039005a
6118,建達,12,7,5,元大-小港,2023-01-03,003900380039005a
2009,第一銅,6,2,4,元大-小港,2023-01-03,003900380039005a
2707,晶華,5,1,4,元大-小港,2023-01-03,003900380039005a
3045,台灣大,4,0,4,元大-小港,2023-01-03,003900380039005a
6770,力積電,9,5,4,元大-小港,2023-01-03,003900380039005a
00902,中信電池及儲能,173,0,173,元大-小港,2023-01-04,003900380039005a
2317,鴻海,62,2,60,元大-小港,2023-01-04,003900380039005a
1909,榮成,76,19,57,元大-小港,2023-01-04,003900380039005a
00673R,期元大S＆P原油反1,54,0,54,元大-小港,2023-01-04,003900380039005a
2014,中鴻,55,18,37,元大-小港,2023-01-04,003900380039005a
9919,康那香,23,0,23,元大-小港,2023-01-04,003900380039005a
2002,中鋼,25,2,23,元大-小港,2023-01-04,003900380039005a
2609,陽明,24,4,20,元大-小港,2023-01-04,003900380039005a
00878,國泰永續高股息,25,5,20,元大-小港,2023-01-04,003900380039005a
3037,欣興,30,11,19,元大-小港,2023-01-04,003900380039005a
00893,國泰智能電動車,18,0,18,元大-小港,2023-01-04,003900380039005a
