Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
00637L,元大滬深300正2,9622,5623,3999,國票-南京,2023-01-03,003700370039006e
1701,中化,60,5,55,國票-南京,2023-01-03,003700370039006e
1809,中釉,30,0,30,國票-南京,2023-01-03,003700370039006e
3479,安勤,47,19,28,國票-南京,2023-01-03,003700370039006e
1236,宏亞,22,0,22,國票-南京,2023-01-03,003700370039006e
00671R,富邦NASDAQ反1,22,0,22,國票-南京,2023-01-03,003700370039006e
2538,基泰,17,0,17,國票-南京,2023-01-03,003700370039006e
3034,聯詠,30,13,17,國票-南京,2023-01-03,003700370039006e
3712,永崴投控,16,0,16,國票-南京,2023-01-03,003700370039006e
6111,大宇資,13,0,13,國票-南京,2023-01-03,003700370039006e
00713,元大台灣高息低波,11,0,11,國票-南京,2023-01-03,003700370039006e
1466,聚隆,11,0,11,國票-南京,2023-01-03,003700370039006e
00885,富邦越南,10,0,10,國票-南京,2023-01-03,003700370039006e
2049,上銀,10,0,10,國票-南京,2023-01-03,003700370039006e
2425,承啟,11,1,10,國票-南京,2023-01-03,003700370039006e
2617,台航,12,2,10,國票-南京,2023-01-03,003700370039006e
2851,中再保,10,0,10,國票-南京,2023-01-03,003700370039006e
3162,精確,10,0,10,國票-南京,2023-01-03,003700370039006e
3576,聯合再生,10,0,10,國票-南京,2023-01-03,003700370039006e
3596,智易,10,0,10,國票-南京,2023-01-03,003700370039006e
6550,北極星藥業-KY,11,1,10,國票-南京,2023-01-03,003700370039006e
2609,陽明,9,0,9,國票-南京,2023-01-03,003700370039006e
3708,上緯投控,12,3,9,國票-南京,2023-01-03,003700370039006e
2610,華航,11,3,8,國票-南京,2023-01-03,003700370039006e
2882,國泰金,8,0,8,國票-南京,2023-01-03,003700370039006e
4153,鈺緯,7,0,7,國票-南京,2023-01-03,003700370039006e
2603,長榮,15,9,6,國票-南京,2023-01-03,003700370039006e
1605,華新,15,9,6,國票-南京,2023-01-03,003700370039006e
2230,泰茂,5,0,5,國票-南京,2023-01-03,003700370039006e
2313,華通,5,0,5,國票-南京,2023-01-03,003700370039006e
2867,三商壽,5,0,5,國票-南京,2023-01-03,003700370039006e
6191,精成科,5,0,5,國票-南京,2023-01-03,003700370039006e
2444,兆勁,4,0,4,國票-南京,2023-01-03,003700370039006e
6743,安普新,4,0,4,國票-南京,2023-01-03,003700370039006e
3443,創意,4,1,3,國票-南京,2023-01-03,003700370039006e
1514,亞力,4,1,3,國票-南京,2023-01-03,003700370039006e
2405,輔信,3,0,3,國票-南京,2023-01-03,003700370039006e
2883B,凱基金乙特,3,0,3,國票-南京,2023-01-03,003700370039006e
3090,日電貿,3,0,3,國票-南京,2023-01-03,003700370039006e
4130,健亞,3,0,3,國票-南京,2023-01-03,003700370039006e
4979,華星光,3,0,3,國票-南京,2023-01-03,003700370039006e
5386,青雲,3,0,3,國票-南京,2023-01-03,003700370039006e
5471,松翰,3,0,3,國票-南京,2023-01-03,003700370039006e
6150,撼訊,4,1,3,國票-南京,2023-01-03,003700370039006e
6282,康舒,3,0,3,國票-南京,2023-01-03,003700370039006e
4114,健喬,3,0,3,國票-南京,2023-01-03,003700370039006e
00679B,元大美債20年,5,2,3,國票-南京,2023-01-03,003700370039006e
1762,中化生,2,0,2,國票-南京,2023-01-03,003700370039006e
1718,中纖,2,0,2,國票-南京,2023-01-03,003700370039006e
1471,首利,2,0,2,國票-南京,2023-01-03,003700370039006e
4961,天鈺,94,10,84,國票-南京,2023-01-04,003700370039006e
8044,網家,72,2,70,國票-南京,2023-01-04,003700370039006e
5353,台林,67,8,59,國票-南京,2023-01-04,003700370039006e
2618,長榮航,52,1,51,國票-南京,2023-01-04,003700370039006e
3047,訊舟,38,3,35,國票-南京,2023-01-04,003700370039006e
3545,敦泰,47,15,32,國票-南京,2023-01-04,003700370039006e
4930,燦星網,29,0,29,國票-南京,2023-01-04,003700370039006e
6233,旺玖,38,16,22,國票-南京,2023-01-04,003700370039006e
5464,霖宏,21,0,21,國票-南京,2023-01-04,003700370039006e
2324,仁寶,20,0,20,國票-南京,2023-01-04,003700370039006e
3481,群創,90,70,20,國票-南京,2023-01-04,003700370039006e
5608,四維航,20,0,20,國票-南京,2023-01-04,003700370039006e
1444,力麗,31,15,16,國票-南京,2023-01-04,003700370039006e
4979,華星光,15,0,15,國票-南京,2023-01-04,003700370039006e
8024,佑華,14,0,14,國票-南京,2023-01-04,003700370039006e
8454,富邦媒,14,0,14,國票-南京,2023-01-04,003700370039006e
1236,宏亞,12,0,12,國票-南京,2023-01-04,003700370039006e
4950,牧東,10,0,10,國票-南京,2023-01-04,003700370039006e
6708,天擎,10,0,10,國票-南京,2023-01-04,003700370039006e
1466,聚隆,9,0,9,國票-南京,2023-01-04,003700370039006e
8171,天宇,55,46,9,國票-南京,2023-01-04,003700370039006e
1609,大亞,11,3,8,國票-南京,2023-01-04,003700370039006e
6153,嘉聯益,9,1,8,國票-南京,2023-01-04,003700370039006e
3189,景碩,7,0,7,國票-南京,2023-01-04,003700370039006e
3704,合勤控,14,7,7,國票-南京,2023-01-04,003700370039006e
2201,裕隆,17,10,7,國票-南京,2023-01-04,003700370039006e
2337,旺宏,6,0,6,國票-南京,2023-01-04,003700370039006e
2637,慧洋-KY,7,1,6,國票-南京,2023-01-04,003700370039006e
3479,安勤,8,2,6,國票-南京,2023-01-04,003700370039006e
1584,精剛,5,0,5,國票-南京,2023-01-04,003700370039006e
1618,合機,36,31,5,國票-南京,2023-01-04,003700370039006e
1906,寶隆,5,0,5,國票-南京,2023-01-04,003700370039006e
2390,云辰,5,0,5,國票-南京,2023-01-04,003700370039006e
2498,宏達電,16,11,5,國票-南京,2023-01-04,003700370039006e
2605,新興,5,0,5,國票-南京,2023-01-04,003700370039006e
2867,三商壽,5,0,5,國票-南京,2023-01-04,003700370039006e
2929,淘帝-KY,5,0,5,國票-南京,2023-01-04,003700370039006e
5425,台半,6,1,5,國票-南京,2023-01-04,003700370039006e
8033,雷虎,7,2,5,國票-南京,2023-01-04,003700370039006e
8054,安國,5,0,5,國票-南京,2023-01-04,003700370039006e
8933,愛地雅,5,0,5,國票-南京,2023-01-04,003700370039006e
00888,永豐台灣ESG,4,0,4,國票-南京,2023-01-04,003700370039006e
00680L,元大美債20正2,4,0,4,國票-南京,2023-01-04,003700370039006e
2444,兆勁,5,1,4,國票-南京,2023-01-04,003700370039006e
2615,萬海,4,0,4,國票-南京,2023-01-04,003700370039006e
3443,創意,6,2,4,國票-南京,2023-01-04,003700370039006e
4155,訊映,4,0,4,國票-南京,2023-01-04,003700370039006e
4402,郡都開發,4,0,4,國票-南京,2023-01-04,003700370039006e
