Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
2303,聯電,100,3,97,元富-安南,2023-01-03,003500390032005a
1325,恆大,77,2,75,元富-安南,2023-01-03,003500390032005a
1605,華新,84,21,63,元富-安南,2023-01-03,003500390032005a
2634,漢翔,61,0,61,元富-安南,2023-01-03,003500390032005a
00885,富邦越南,52,12,40,元富-安南,2023-01-03,003500390032005a
00915,凱基優選高股息30,31,0,31,元富-安南,2023-01-03,003500390032005a
4173,久裕,30,0,30,元富-安南,2023-01-03,003500390032005a
4130,健亞,43,15,28,元富-安南,2023-01-03,003500390032005a
1584,精剛,27,1,26,元富-安南,2023-01-03,003500390032005a
00637L,元大滬深300正2,27,2,25,元富-安南,2023-01-03,003500390032005a
9919,康那香,22,0,22,元富-安南,2023-01-03,003500390032005a
5483,中美晶,20,0,20,元富-安南,2023-01-03,003500390032005a
6186,新潤,20,0,20,元富-安南,2023-01-03,003500390032005a
3479,安勤,22,3,19,元富-安南,2023-01-03,003500390032005a
5351,鈺創,20,1,19,元富-安南,2023-01-03,003500390032005a
3141,晶宏,20,2,18,元富-安南,2023-01-03,003500390032005a
3545,敦泰,23,5,18,元富-安南,2023-01-03,003500390032005a
00878,國泰永續高股息,17,0,17,元富-安南,2023-01-03,003500390032005a
8171,天宇,22,5,17,元富-安南,2023-01-03,003500390032005a
2890,永豐金,16,0,16,元富-安南,2023-01-03,003500390032005a
2614,東森,15,0,15,元富-安南,2023-01-03,003500390032005a
2399,映泰,13,1,12,元富-安南,2023-01-03,003500390032005a
1701,中化,23,11,12,元富-安南,2023-01-03,003500390032005a
6180,橘子,12,1,11,元富-安南,2023-01-03,003500390032005a
2867,三商壽,10,0,10,元富-安南,2023-01-03,003500390032005a
00751B,元大AAA至A公司債,10,0,10,元富-安南,2023-01-03,003500390032005a
2363,矽統,10,0,10,元富-安南,2023-01-03,003500390032005a
2845,遠東銀,10,0,10,元富-安南,2023-01-03,003500390032005a
4128,中天,13,3,10,元富-安南,2023-01-03,003500390032005a
6245,立端,10,0,10,元富-安南,2023-01-03,003500390032005a
6266,泰詠,10,0,10,元富-安南,2023-01-03,003500390032005a
00712,復華富時不動產,9,0,9,元富-安南,2023-01-03,003500390032005a
2606,裕民,10,1,9,元富-安南,2023-01-03,003500390032005a
4142,國光生,11,2,9,元富-安南,2023-01-03,003500390032005a
4915,致伸,10,1,9,元富-安南,2023-01-03,003500390032005a
3006,晶豪科,10,2,8,元富-安南,2023-01-03,003500390032005a
5608,四維航,8,0,8,元富-安南,2023-01-03,003500390032005a
3265,台星科,6,0,6,元富-安南,2023-01-03,003500390032005a
00900,富邦特選高股息30,6,0,6,元富-安南,2023-01-03,003500390032005a
9904,寶成,5,0,5,元富-安南,2023-01-03,003500390032005a
2615,萬海,45,40,5,元富-安南,2023-01-03,003500390032005a
1301,台塑,6,1,5,元富-安南,2023-01-03,003500390032005a
2313,華通,6,1,5,元富-安南,2023-01-03,003500390032005a
2342,茂矽,5,0,5,元富-安南,2023-01-03,003500390032005a
3705,永信,6,1,5,元富-安南,2023-01-03,003500390032005a
5907,大洋-KY,5,0,5,元富-安南,2023-01-03,003500390032005a
6117,迎廣,5,0,5,元富-安南,2023-01-03,003500390032005a
6609,瀧澤科,5,0,5,元富-安南,2023-01-03,003500390032005a
6806,森崴能源,12,7,5,元富-安南,2023-01-03,003500390032005a
0056,元大高股息,5,0,5,元富-安南,2023-01-03,003500390032005a
3704,合勤控,208,9,199,元富-安南,2023-01-04,003500390032005a
4114,健喬,131,13,118,元富-安南,2023-01-04,003500390032005a
00650L,復華香港正2,245,155,90,元富-安南,2023-01-04,003500390032005a
1584,精剛,82,12,70,元富-安南,2023-01-04,003500390032005a
2236,百達-KY,60,0,60,元富-安南,2023-01-04,003500390032005a
00715L,期街口布蘭特正2,59,0,59,元富-安南,2023-01-04,003500390032005a
2317,鴻海,42,1,41,元富-安南,2023-01-04,003500390032005a
2305,全友,39,1,38,元富-安南,2023-01-04,003500390032005a
5425,台半,33,2,31,元富-安南,2023-01-04,003500390032005a
6244,茂迪,32,4,28,元富-安南,2023-01-04,003500390032005a
2498,宏達電,42,24,18,元富-安南,2023-01-04,003500390032005a
8996,高力,21,4,17,元富-安南,2023-01-04,003500390032005a
4128,中天,26,10,16,元富-安南,2023-01-04,003500390032005a
1303,南亞,15,0,15,元富-安南,2023-01-04,003500390032005a
2399,映泰,15,0,15,元富-安南,2023-01-04,003500390032005a
2605,新興,13,0,13,元富-安南,2023-01-04,003500390032005a
6142,友勁,12,0,12,元富-安南,2023-01-04,003500390032005a
00670L,富邦NASDAQ正2,11,0,11,元富-安南,2023-01-04,003500390032005a
2303,聯電,15,4,11,元富-安南,2023-01-04,003500390032005a
1444,力麗,11,1,10,元富-安南,2023-01-04,003500390032005a
1217,愛之味,10,0,10,元富-安南,2023-01-04,003500390032005a
1810,和成,10,0,10,元富-安南,2023-01-04,003500390032005a
2014,中鴻,12,2,10,元富-安南,2023-01-04,003500390032005a
2390,云辰,10,0,10,元富-安南,2023-01-04,003500390032005a
2458,義隆,10,0,10,元富-安南,2023-01-04,003500390032005a
3035,智原,16,6,10,元富-安南,2023-01-04,003500390032005a
4171,瑞基,12,2,10,元富-安南,2023-01-04,003500390032005a
6118,建達,15,5,10,元富-安南,2023-01-04,003500390032005a
