Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
6770,力積電,300,6,294,第一金-嘉義,2023-01-03,003500330038004d
00637L,元大滬深300正2,162,126,36,第一金-嘉義,2023-01-03,003500330038004d
6026,福邦證,40,10,30,第一金-嘉義,2023-01-03,003500330038004d
00878,國泰永續高股息,29,0,29,第一金-嘉義,2023-01-03,003500330038004d
2882,國泰金,17,0,17,第一金-嘉義,2023-01-03,003500330038004d
1752,南光,48,31,17,第一金-嘉義,2023-01-03,003500330038004d
6104,創惟,20,3,17,第一金-嘉義,2023-01-03,003500330038004d
8033,雷虎,33,18,15,第一金-嘉義,2023-01-03,003500330038004d
0056,元大高股息,13,1,12,第一金-嘉義,2023-01-03,003500330038004d
2330,台積電,11,1,10,第一金-嘉義,2023-01-03,003500330038004d
1524,耿鼎,12,2,10,第一金-嘉義,2023-01-03,003500330038004d
00792B,群益A級公司債,10,0,10,第一金-嘉義,2023-01-03,003500330038004d
00755B,群益投資級公用債,10,0,10,第一金-嘉義,2023-01-03,003500330038004d
6191,精成科,10,0,10,第一金-嘉義,2023-01-03,003500330038004d
8028,昇陽半導體,11,2,9,第一金-嘉義,2023-01-03,003500330038004d
1101,台泥,9,1,8,第一金-嘉義,2023-01-03,003500330038004d
00632R,元大台灣50反1,8,0,8,第一金-嘉義,2023-01-03,003500330038004d
2618,長榮航,11,4,7,第一金-嘉義,2023-01-03,003500330038004d
5469,瀚宇博,7,0,7,第一金-嘉義,2023-01-03,003500330038004d
6854,錼創科技-KY創,7,0,7,第一金-嘉義,2023-01-03,003500330038004d
3653,健策,8,2,6,第一金-嘉義,2023-01-03,003500330038004d
2634,漢翔,5,0,5,第一金-嘉義,2023-01-03,003500330038004d
1609,大亞,7,2,5,第一金-嘉義,2023-01-03,003500330038004d
1605,華新,13,8,5,第一金-嘉義,2023-01-03,003500330038004d
1603,華電,24,19,5,第一金-嘉義,2023-01-03,003500330038004d
00713,元大台灣高息低波,5,0,5,第一金-嘉義,2023-01-03,003500330038004d
00712,復華富時不動產,5,0,5,第一金-嘉義,2023-01-03,003500330038004d
00882,中信中國高股息,5,0,5,第一金-嘉義,2023-01-03,003500330038004d
2617,台航,5,0,5,第一金-嘉義,2023-01-03,003500330038004d
4129,聯合,5,0,5,第一金-嘉義,2023-01-03,003500330038004d
4994,傳奇,5,0,5,第一金-嘉義,2023-01-03,003500330038004d
6756,威鋒電子,5,0,5,第一金-嘉義,2023-01-03,003500330038004d
1342,八貫,21,17,4,第一金-嘉義,2023-01-03,003500330038004d
2337,旺宏,4,0,4,第一金-嘉義,2023-01-03,003500330038004d
2610,華航,6,2,4,第一金-嘉義,2023-01-03,003500330038004d
3498,陽程,4,0,4,第一金-嘉義,2023-01-03,003500330038004d
4171,瑞基,6,2,4,第一金-嘉義,2023-01-03,003500330038004d
5202,力新,10,6,4,第一金-嘉義,2023-01-03,003500330038004d
2884,玉山金,3,0,3,第一金-嘉義,2023-01-03,003500330038004d
1701,中化,7,4,3,第一金-嘉義,2023-01-03,003500330038004d
1529,樂事綠能,6,3,3,第一金-嘉義,2023-01-03,003500330038004d
00902,中信電池及儲能,3,0,3,第一金-嘉義,2023-01-03,003500330038004d
2010,春源,3,0,3,第一金-嘉義,2023-01-03,003500330038004d
2369,菱生,3,0,3,第一金-嘉義,2023-01-03,003500330038004d
3260,威剛,3,0,3,第一金-嘉義,2023-01-03,003500330038004d
3479,安勤,8,5,3,第一金-嘉義,2023-01-03,003500330038004d
3545,敦泰,4,1,3,第一金-嘉義,2023-01-03,003500330038004d
5876,上海商銀,3,0,3,第一金-嘉義,2023-01-03,003500330038004d
6443,元晶,3,0,3,第一金-嘉義,2023-01-03,003500330038004d
2851,中再保,2,0,2,第一金-嘉義,2023-01-03,003500330038004d
2634,漢翔,302,0,302,第一金-嘉義,2023-01-04,003500330038004d
3027,盛達,101,70,31,第一金-嘉義,2023-01-04,003500330038004d
6244,茂迪,32,2,30,第一金-嘉義,2023-01-04,003500330038004d
6854,錼創科技-KY創,22,0,22,第一金-嘉義,2023-01-04,003500330038004d
