Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
00673R,期元大S＆P原油反1,110,10,100,富邦-永康,2023-01-03,003900360031005a
00632R,元大台灣50反1,110,10,100,富邦-永康,2023-01-03,003900360031005a
00878,國泰永續高股息,95,1,94,富邦-永康,2023-01-03,003900360031005a
00891,中信關鍵半導體,80,0,80,富邦-永康,2023-01-03,003900360031005a
2409,友達,100,21,79,富邦-永康,2023-01-03,003900360031005a
2511,太子,45,0,45,富邦-永康,2023-01-03,003900360031005a
0056,元大高股息,41,0,41,富邦-永康,2023-01-03,003900360031005a
00892,富邦台灣半導體,21,0,21,富邦-永康,2023-01-03,003900360031005a
2609,陽明,29,9,20,富邦-永康,2023-01-03,003900360031005a
2317,鴻海,28,9,19,富邦-永康,2023-01-03,003900360031005a
4114,健喬,17,1,16,富邦-永康,2023-01-03,003900360031005a
3047,訊舟,14,0,14,富邦-永康,2023-01-03,003900360031005a
6182,合晶,14,0,14,富邦-永康,2023-01-03,003900360031005a
4167,松瑞藥,13,1,12,富邦-永康,2023-01-03,003900360031005a
00720B,元大投資級公司債,10,0,10,富邦-永康,2023-01-03,003900360031005a
00708L,期元大S＆P黃金正2,10,0,10,富邦-永康,2023-01-03,003900360031005a
1605,華新,27,17,10,富邦-永康,2023-01-03,003900360031005a
2022,聚亨,10,0,10,富邦-永康,2023-01-03,003900360031005a
2356,英業達,10,0,10,富邦-永康,2023-01-03,003900360031005a
2440,太空梭,10,0,10,富邦-永康,2023-01-03,003900360031005a
2474,可成,10,0,10,富邦-永康,2023-01-03,003900360031005a
2809,京城銀,10,0,10,富邦-永康,2023-01-03,003900360031005a
3669,圓展,10,0,10,富邦-永康,2023-01-03,003900360031005a
8107,大億金茂,10,0,10,富邦-永康,2023-01-03,003900360031005a
9919,康那香,10,0,10,富邦-永康,2023-01-03,003900360031005a
1752,南光,22,14,8,富邦-永康,2023-01-03,003900360031005a
1439,雋揚,8,0,8,富邦-永康,2023-01-03,003900360031005a
2723,美食-KY,9,1,8,富邦-永康,2023-01-03,003900360031005a
6104,創惟,8,1,7,富邦-永康,2023-01-03,003900360031005a
2603,長榮,11,4,7,富邦-永康,2023-01-03,003900360031005a
3540,曜越,6,0,6,富邦-永康,2023-01-03,003900360031005a
4153,鈺緯,6,0,6,富邦-永康,2023-01-03,003900360031005a
5880,合庫金,6,0,6,富邦-永康,2023-01-03,003900360031005a
2886,兆豐金,5,0,5,富邦-永康,2023-01-03,003900360031005a
2891,中信金,5,0,5,富邦-永康,2023-01-03,003900360031005a
1101,台泥,5,0,5,富邦-永康,2023-01-03,003900360031005a
00888,永豐台灣ESG,5,0,5,富邦-永康,2023-01-03,003900360031005a
2430,燦坤,5,0,5,富邦-永康,2023-01-03,003900360031005a
3060,銘異,5,0,5,富邦-永康,2023-01-03,003900360031005a
3693,營邦,5,0,5,富邦-永康,2023-01-03,003900360031005a
8249,菱光,5,0,5,富邦-永康,2023-01-03,003900360031005a
9904,寶成,10,5,5,富邦-永康,2023-01-03,003900360031005a
2884,玉山金,7,2,5,富邦-永康,2023-01-03,003900360031005a
1783,和康生,4,0,4,富邦-永康,2023-01-03,003900360031005a
2314,台揚,4,0,4,富邦-永康,2023-01-03,003900360031005a
2489,瑞軒,4,0,4,富邦-永康,2023-01-03,003900360031005a
2834,臺企銀,4,0,4,富邦-永康,2023-01-03,003900360031005a
3059,華晶科,4,0,4,富邦-永康,2023-01-03,003900360031005a
3221,台嘉碩,4,0,4,富邦-永康,2023-01-03,003900360031005a
3479,安勤,13,9,4,富邦-永康,2023-01-03,003900360031005a
1444,力麗,72,4,68,富邦-永康,2023-01-04,003900360031005a
00715L,期街口布蘭特正2,43,0,43,富邦-永康,2023-01-04,003900360031005a
1605,華新,59,30,29,富邦-永康,2023-01-04,003900360031005a
1752,南光,49,26,23,富邦-永康,2023-01-04,003900360031005a
1513,中興電,49,33,16,富邦-永康,2023-01-04,003900360031005a
2637,慧洋-KY,17,2,15,富邦-永康,2023-01-04,003900360031005a
00701,國泰股利精選30,13,0,13,富邦-永康,2023-01-04,003900360031005a
