Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
00632R,元大台灣50反1,315,1,314,兆豐-新營,2023-01-03,003700300030004b
00669R,國泰美國道瓊反1,117,0,117,兆豐-新營,2023-01-03,003700300030004b
3231,緯創,88,0,88,兆豐-新營,2023-01-03,003700300030004b
2323,中環,80,1,79,兆豐-新營,2023-01-03,003700300030004b
00878,國泰永續高股息,63,0,63,兆豐-新營,2023-01-03,003700300030004b
1605,華新,117,76,41,兆豐-新營,2023-01-03,003700300030004b
6589,台康生技,22,0,22,兆豐-新營,2023-01-03,003700300030004b
2423,固緯,20,0,20,兆豐-新營,2023-01-03,003700300030004b
3494,誠研,26,6,20,兆豐-新營,2023-01-03,003700300030004b
4714,永捷,20,0,20,兆豐-新營,2023-01-03,003700300030004b
1437,勤益控,14,0,14,兆豐-新營,2023-01-03,003700300030004b
2634,漢翔,14,0,14,兆豐-新營,2023-01-03,003700300030004b
2889,國票金,13,0,13,兆豐-新營,2023-01-03,003700300030004b
2347,聯強,13,0,13,兆豐-新營,2023-01-03,003700300030004b
1734,杏輝,11,0,11,兆豐-新營,2023-01-03,003700300030004b
1810,和成,12,1,11,兆豐-新營,2023-01-03,003700300030004b
00751B,元大AAA至A公司債,10,0,10,兆豐-新營,2023-01-03,003700300030004b
1447,力鵬,10,0,10,兆豐-新營,2023-01-03,003700300030004b
2605,新興,10,0,10,兆豐-新營,2023-01-03,003700300030004b
3019,亞光,10,0,10,兆豐-新營,2023-01-03,003700300030004b
6116,彩晶,10,0,10,兆豐-新營,2023-01-03,003700300030004b
9933,中鼎,10,0,10,兆豐-新營,2023-01-03,003700300030004b
1460,宏遠,9,0,9,兆豐-新營,2023-01-03,003700300030004b
3037,欣興,9,0,9,兆豐-新營,2023-01-03,003700300030004b
0056,元大高股息,9,1,8,兆豐-新營,2023-01-03,003700300030004b
1701,中化,8,0,8,兆豐-新營,2023-01-03,003700300030004b
3322,建舜電,8,0,8,兆豐-新營,2023-01-03,003700300030004b
0050,元大台灣50,9,2,7,兆豐-新營,2023-01-03,003700300030004b
1709,和益,7,0,7,兆豐-新營,2023-01-03,003700300030004b
6523,達爾膚,7,0,7,兆豐-新營,2023-01-03,003700300030004b
1304,台聚,6,0,6,兆豐-新營,2023-01-03,003700300030004b
1108,幸福,6,0,6,兆豐-新營,2023-01-03,003700300030004b
2723,美食-KY,8,2,6,兆豐-新營,2023-01-03,003700300030004b
2886,兆豐金,6,0,6,兆豐-新營,2023-01-03,003700300030004b
5353,台林,6,0,6,兆豐-新營,2023-01-03,003700300030004b
2603,長榮,27,21,6,兆豐-新營,2023-01-03,003700300030004b
2330,台積電,12,7,5,兆豐-新營,2023-01-03,003700300030004b
1402,遠東新,5,0,5,兆豐-新營,2023-01-03,003700300030004b
