Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
1513,中興電,596,65,531,凱基-信義,2023-01-03,9216
2753,八方雲集,151,1,150,凱基-信義,2023-01-03,9216
2881B,富邦金乙特,56,0,56,凱基-信義,2023-01-03,9216
9103,美德醫療-DR,30,0,30,凱基-信義,2023-01-03,9216
912000,晨訊科-DR,30,0,30,凱基-信義,2023-01-03,9216
1714,和桐,28,0,28,凱基-信義,2023-01-03,9216
2881A,富邦特,28,0,28,凱基-信義,2023-01-03,9216
3050,鈺德,25,0,25,凱基-信義,2023-01-03,9216
3545,敦泰,27,2,25,凱基-信義,2023-01-03,9216
911608,明輝-DR,21,0,21,凱基-信義,2023-01-03,9216
1701,中化,57,39,18,凱基-信義,2023-01-03,9216
4102,永日,25,7,18,凱基-信義,2023-01-03,9216
2323,中環,16,0,16,凱基-信義,2023-01-03,9216
1217,愛之味,15,0,15,凱基-信義,2023-01-03,9216
4716,大立,15,0,15,凱基-信義,2023-01-03,9216
6806,森崴能源,21,6,15,凱基-信義,2023-01-03,9216
2302,麗正,13,0,13,凱基-信義,2023-01-03,9216
4111,濟生,13,0,13,凱基-信義,2023-01-03,9216
2371,大同,32,20,12,凱基-信義,2023-01-03,9216
2436,偉詮電,12,0,12,凱基-信義,2023-01-03,9216
00679B,元大美債20年,11,0,11,凱基-信義,2023-01-03,9216
2612,中航,11,0,11,凱基-信義,2023-01-03,9216
2634,漢翔,11,0,11,凱基-信義,2023-01-03,9216
2890,永豐金,11,0,11,凱基-信義,2023-01-03,9216
3006,晶豪科,12,1,11,凱基-信義,2023-01-03,9216
1312,國喬,10,0,10,凱基-信義,2023-01-03,9216
00633L,富邦上証正2,10,0,10,凱基-信義,2023-01-03,9216
00903,富邦元宇宙,10,0,10,凱基-信義,2023-01-03,9216
1809,中釉,10,0,10,凱基-信義,2023-01-03,9216
2332,友訊,10,0,10,凱基-信義,2023-01-03,9216
2603,長榮,10,0,10,凱基-信義,2023-01-03,9216
3047,訊舟,10,0,10,凱基-信義,2023-01-03,9216
4743,合一,11,1,10,凱基-信義,2023-01-03,9216
8277,商丞,10,0,10,凱基-信義,2023-01-03,9216
2609,陽明,11,2,9,凱基-信義,2023-01-03,9216
00878,國泰永續高股息,9,0,9,凱基-信義,2023-01-03,9216
3105,穩懋,9,2,7,凱基-信義,2023-01-03,9216
2351,順德,6,0,6,凱基-信義,2023-01-03,9216
2439,美律,6,0,6,凱基-信義,2023-01-03,9216
3707,漢磊,6,0,6,凱基-信義,2023-01-03,9216
00885,富邦越南,5,0,5,凱基-信義,2023-01-03,9216
00676R,富邦臺灣加權反1,5,0,5,凱基-信義,2023-01-03,9216
00671R,富邦NASDAQ反1,5,0,5,凱基-信義,2023-01-03,9216
1905,華紙,5,0,5,凱基-信義,2023-01-03,9216
2498,宏達電,10,5,5,凱基-信義,2023-01-03,9216
5425,台半,5,0,5,凱基-信義,2023-01-03,9216
8076,伍豐,5,0,5,凱基-信義,2023-01-03,9216
00634R,富邦上証反1,4,0,4,凱基-信義,2023-01-03,9216
2618,長榮航,7,3,4,凱基-信義,2023-01-03,9216
3441,聯一光,4,0,4,凱基-信義,2023-01-03,9216
1513,中興電,1038,89,949,凱基-信義,2023-01-04,9216
8358,金居,505,6,499,凱基-信義,2023-01-04,9216
1609,大亞,226,24,202,凱基-信義,2023-01-04,9216
6806,森崴能源,218,66,152,凱基-信義,2023-01-04,9216
00632R,元大台灣50反1,93,0,93,凱基-信義,2023-01-04,9216
2881A,富邦特,65,0,65,凱基-信義,2023-01-04,9216
6235,華孚,96,39,57,凱基-信義,2023-01-04,9216
2201,裕隆,84,33,51,凱基-信義,2023-01-04,9216
2881B,富邦金乙特,29,0,29,凱基-信義,2023-01-04,9216
8171,天宇,23,1,22,凱基-信義,2023-01-04,9216
3454,晶睿,20,0,20,凱基-信義,2023-01-04,9216
3034,聯詠,19,1,18,凱基-信義,2023-01-04,9216
1714,和桐,12,0,12,凱基-信義,2023-01-04,9216
2302,麗正,12,0,12,凱基-信義,2023-01-04,9216
3705,永信,12,0,12,凱基-信義,2023-01-04,9216
