Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
00648R,元大S＆P500反1,294,0,294,凱基-八德,2023-01-03,003900320031004d
1216,統一,150,1,149,凱基-八德,2023-01-03,003900320031004d
00878,國泰永續高股息,49,1,48,凱基-八德,2023-01-03,003900320031004d
00632R,元大台灣50反1,60,25,35,凱基-八德,2023-01-03,003900320031004d
1342,八貫,20,0,20,凱基-八德,2023-01-03,003900320031004d
1605,華新,43,25,18,凱基-八德,2023-01-03,003900320031004d
1701,中化,23,5,18,凱基-八德,2023-01-03,003900320031004d
00892,富邦台灣半導體,10,0,10,凱基-八德,2023-01-03,003900320031004d
1718,中纖,10,0,10,凱基-八德,2023-01-03,003900320031004d
4162,智擎,18,8,10,凱基-八德,2023-01-03,003900320031004d
8091,翔名,10,0,10,凱基-八德,2023-01-03,003900320031004d
2317,鴻海,12,3,9,凱基-八德,2023-01-03,003900320031004d
4171,瑞基,19,10,9,凱基-八德,2023-01-03,003900320031004d
2887,台新金,7,0,7,凱基-八德,2023-01-03,003900320031004d
2884,玉山金,6,0,6,凱基-八德,2023-01-03,003900320031004d
2634,漢翔,6,0,6,凱基-八德,2023-01-03,003900320031004d
2885,元大金,6,0,6,凱基-八德,2023-01-03,003900320031004d
2882,國泰金,13,7,6,凱基-八德,2023-01-03,003900320031004d
00637L,元大滬深300正2,17,12,5,凱基-八德,2023-01-03,003900320031004d
00720B,元大投資級公司債,5,0,5,凱基-八德,2023-01-03,003900320031004d
2641,正德,5,0,5,凱基-八德,2023-01-03,003900320031004d
2727,王品,5,0,5,凱基-八德,2023-01-03,003900320031004d
2845,遠東銀,5,0,5,凱基-八德,2023-01-03,003900320031004d
3479,安勤,6,1,5,凱基-八德,2023-01-03,003900320031004d
4157,太景*-KY,5,0,5,凱基-八德,2023-01-03,003900320031004d
00713,元大台灣高息低波,4,0,4,凱基-八德,2023-01-03,003900320031004d
2243,宏旭-KY,4,0,4,凱基-八德,2023-01-03,003900320031004d
2897,王道銀行,4,0,4,凱基-八德,2023-01-03,003900320031004d
3708,上緯投控,5,1,4,凱基-八德,2023-01-03,003900320031004d
2330,台積電,3,0,3,凱基-八德,2023-01-03,003900320031004d
00893,國泰智能電動車,3,0,3,凱基-八德,2023-01-03,003900320031004d
0056,元大高股息,4,1,3,凱基-八德,2023-01-03,003900320031004d
00751B,元大AAA至A公司債,3,0,3,凱基-八德,2023-01-03,003900320031004d
1611,中電,3,0,3,凱基-八德,2023-01-03,003900320031004d
1514,亞力,3,0,3,凱基-八德,2023-01-03,003900320031004d
1810,和成,6,3,3,凱基-八德,2023-01-03,003900320031004d
2603,長榮,4,1,3,凱基-八德,2023-01-03,003900320031004d
3025,星通,3,0,3,凱基-八德,2023-01-03,003900320031004d
4114,健喬,5,2,3,凱基-八德,2023-01-03,003900320031004d
1522,堤維西,3,1,2,凱基-八德,2023-01-03,003900320031004d
00712,復華富時不動產,2,0,2,凱基-八德,2023-01-03,003900320031004d
1760,寶齡富錦,3,1,2,凱基-八德,2023-01-03,003900320031004d
