Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
1605,華新,1394,46,1348,元大-內湖,2023-01-03,003900380039004e
4114,健喬,580,72,508,元大-內湖,2023-01-03,003900380039004e
4931,新盛力,201,2,199,元大-內湖,2023-01-03,003900380039004e
2317,鴻海,194,21,173,元大-內湖,2023-01-03,003900380039004e
00753L,中信中國50正2,130,0,130,元大-內湖,2023-01-03,003900380039004e
3479,安勤,87,13,74,元大-內湖,2023-01-03,003900380039004e
00878,國泰永續高股息,81,7,74,元大-內湖,2023-01-03,003900380039004e
9933,中鼎,50,0,50,元大-內湖,2023-01-03,003900380039004e
4155,訊映,33,0,33,元大-內湖,2023-01-03,003900380039004e
00632R,元大台灣50反1,85,52,33,元大-內湖,2023-01-03,003900380039004e
2882,國泰金,44,12,32,元大-內湖,2023-01-03,003900380039004e
4147,中裕,30,1,29,元大-內湖,2023-01-03,003900380039004e
2634,漢翔,29,1,28,元大-內湖,2023-01-03,003900380039004e
8028,昇陽半導體,26,3,23,元大-內湖,2023-01-03,003900380039004e
2609,陽明,38,17,21,元大-內湖,2023-01-03,003900380039004e
2208,台船,20,0,20,元大-內湖,2023-01-03,003900380039004e
00637L,元大滬深300正2,82,63,19,元大-內湖,2023-01-03,003900380039004e
1789,神隆,18,0,18,元大-內湖,2023-01-03,003900380039004e
2885,元大金,15,1,14,元大-內湖,2023-01-03,003900380039004e
4919,新唐,19,5,14,元大-內湖,2023-01-03,003900380039004e
2409,友達,17,4,13,元大-內湖,2023-01-03,003900380039004e
2444,兆勁,15,2,13,元大-內湖,2023-01-03,003900380039004e
6443,元晶,20,7,13,元大-內湖,2023-01-03,003900380039004e
3707,漢磊,13,1,12,元大-內湖,2023-01-03,003900380039004e
4167,松瑞藥,31,19,12,元大-內湖,2023-01-03,003900380039004e
2884,玉山金,11,0,11,元大-內湖,2023-01-03,003900380039004e
2892,第一金,11,0,11,元大-內湖,2023-01-03,003900380039004e
00830,國泰費城半導體,11,0,11,元大-內湖,2023-01-03,003900380039004e
2603,長榮,32,22,10,元大-內湖,2023-01-03,003900380039004e
2206,三陽工業,10,0,10,元大-內湖,2023-01-03,003900380039004e
3162,精確,10,0,10,元大-內湖,2023-01-03,003900380039004e
9802,鈺齊-KY,11,1,10,元大-內湖,2023-01-03,003900380039004e
8054,安國,10,0,10,元大-內湖,2023-01-03,003900380039004e
2615,萬海,15,6,9,元大-內湖,2023-01-03,003900380039004e
00772B,中信高評級公司債,10,1,9,元大-內湖,2023-01-03,003900380039004e
6719,力智,10,1,9,元大-內湖,2023-01-03,003900380039004e
